add_heads	bidirectional	dev_best_accuracy_t33	dev_best_accuracy_t50	dev_best_accuracy_t66	dev_best_f1_t33	dev_best_f1_t50	dev_best_f1_t66	dev_best_precision_t33	dev_best_precision_t50	dev_best_precision_t66	dev_best_recall@1	dev_best_recall@2	dev_best_recall@3	dev_best_recall@5	dev_best_recall_t33	dev_best_recall_t50	dev_best_recall_t66	dev_file_indices	dir	f1_macro	f1_wo_norelation_micro	fc_sizes	keep_prob	leaf_fc_size	nbr_trees	path	run_desc	run_description	steps_train	test_accuracy_t33	test_accuracy_t50	test_accuracy_t66	test_f1_t33	test_f1_t50	test_f1_t66	test_precision_t33	test_precision_t50	test_precision_t66	test_recall@1	test_recall@2	test_recall@3	test_recall@5	test_recall_t33	test_recall_t50	test_recall_t66	time_s	tree_embedder
					0.7174778096289292	0.7255520358607506	0.7280389167350558	0.7026379	0.7320178	0.7557201	0.7235772357723578	0.8255159474671669	0.8849280800500313	0.9380863039399625	0.7329581	0.7191995	0.70231396	8,9	LM4	0.7658	0.7775		0.7			RE/SEMEVAL2010T8/EDGES/LM4	a_avfF_bs100_dF_bPOS-NIFW-PAR_clp5.0_cmTREE_cntxt0_dfidx8-9_dtF_ec_fc0_kp0.7_kpb1.0_kpn1.0_leaffc0_lr0.003_lc-1_dpth20_mtLM_n10000_ns20_nfvF_rootfc0_smF_sl50_st250_tkRELS_dataCORENLPRECEMBEDGESMC2_teHTUBATCHEDHEADXREDUCEMAXMAPGRUWD_ccF_tfidfF_vvrF_vvzT_spLM4	a_avfF_bs100_dF_bPOS-NIFW-PAR_clp5.0_cmTREE_cntxt0_dfidx8-9_dtF_ec_fc0_kp0.7_kpb1.0_kpn1.0_leaffc0_lr0.003_lc-1_dpth20_mtLM_n10000_ns20_nfvF_rootfc0_smF_sl50_st250_tkRELS_dataCORENLPRECEMBEDGESMC2_teHTUBATCHEDHEADXREDUCEMAXMAPGRUWD_ccF_tfidfF_vvrF_vvzT/4	1536				0.7284815512329789	0.7312627382882256	0.7322488336114888	0.7112281	0.73854244	0.7621514	0.7300184162062615	0.8394106813996317	0.8920810313075507	0.9403314917127071	0.746593	0.7241252	0.704604	3775.508533	HTUBatchedHeadX_reduceMAX_mapGRU_wd
	True				nan	nan	nan	0.0	0.0	0.0	0.709375	0.816875	0.895625	0.97625	0.0	0.0	0.0	0,1	LM3_LCA_NEW	0.7208	0.7332					RE/SEMEVAL2010T8/EDGES/LM3_LCA_NEW	a_avfF_bs100_dT_bPOS-NIFW-PAR_clp5.0_cmTREE_cntxt0_dfidx0-1_dtF_ec_fc0_kp0.7_kpb1.0_kpn1.0_leaffc0_lr0.003_lc-1_dpth20_mtLM_n3000_ns20_nfvF_rootfc0_smF_sl50_st250_tkRELS_dataCNLPRBEDGESMC2FX_teHTUBATCHEDHEADREDUCEMAXMAPGRU_ccF_tfidfF_vvrF_vvzT_spNEW	a_avfF_bs100_dT_bPOS-NIFW-PAR_clp5.0_cmTREE_cntxt0_dfidx0-1_dtF_ec_fc0_kp0.7_kpb1.0_kpn1.0_leaffc0_lr0.003_lc-1_dpth20_mtLM_n3000_ns20_nfvF_rootfc0_smF_sl50_st250_tkRELS_dataCNLPRBEDGESMC2FX_teHTUBATCHEDHEADREDUCEMAXMAPGRU_ccF_tfidfF_vvrF_vvzT/0	1050				nan	nan	nan	0.0	0.0	0.0	0.6957642725598526	0.8062615101289135	0.8832412523020258	0.9686924493554327	0.0	0.0	0.0	1019.05791	HTUBatchedHead_reduceMAX_mapGRU
	True				nan	nan	nan	0.0	0.0	0.0	0.740625	0.845	0.915	0.976875	0.0	0.0	0.0	0,1	LM3_LCA_NEW	0.77	0.7802					RE/SEMEVAL2010T8/EDGES/LM3_LCA_NEW	a_avfF_bs100_dT_bPOS-NIFW-PAR_clp5.0_cmTREE_cntxt0_dfidx0-1_dtF_ec_fc0_kp0.7_kpb1.0_kpn1.0_leaffc0_lr0.003_lc-1_dpth20_mtLM_n3000_ns20_nfvF_rootfc0_smF_sl50_st250_tkRELS_dataCNLPRBEDGESMC2FX_teHTUBATCHEDHEADREDUCEMAXMAPGRU_ccF_tfidfF_vvrF_vvzT_spNEW	a_avfF_bs100_dT_bPOS-NIFW-PAR_clp5.0_cmTREE_cntxt0_dfidx0-1_dtF_ec_fc0_kp0.7_kpb1.0_kpn1.0_leaffc0_lr0.003_lc-1_dpth20_mtLM_n3000_ns20_nfvF_rootfc0_smF_sl50_st250_tkRELS_dataCNLPRBEDGESMC2FX_teHTUBATCHEDHEADREDUCEMAXMAPGRU_ccF_tfidfF_vvrF_vvzT/1	1500				nan	nan	nan	0.0	0.0	0.0	0.7348066298342542	0.8460405156537754	0.920073664825046	0.9826887661141804	0.0	0.0	0.0	1344.040705	HTUBatchedHead_reduceMAX_mapGRU
	True				nan	nan	nan	0.0	0.0	0.0	0.730625	0.830625	0.9025	0.98125	0.0	0.0	0.0	0,1	LM3_LCA_NEW	0.7413	0.7489					RE/SEMEVAL2010T8/EDGES/LM3_LCA_NEW	a_avfF_bs100_dT_bPOS-NIFW-PAR_clp5.0_cmTREE_cntxt0_dfidx0-1_dtF_ec_fc0_kp0.7_kpb1.0_kpn1.0_leaffc0_lr0.003_lc-1_dpth20_mtLM_n3000_ns20_nfvF_rootfc0_smF_sl50_st250_tkRELS_dataCNLPRBEDGESMC2FX_teHTUBATCHEDHEADREDUCEMAXMAPGRU_ccF_tfidfF_vvrF_vvzT_spNEW	a_avfF_bs100_dT_bPOS-NIFW-PAR_clp5.0_cmTREE_cntxt0_dfidx0-1_dtF_ec_fc0_kp0.7_kpb1.0_kpn1.0_leaffc0_lr0.003_lc-1_dpth20_mtLM_n3000_ns20_nfvF_rootfc0_smF_sl50_st250_tkRELS_dataCNLPRBEDGESMC2FX_teHTUBATCHEDHEADREDUCEMAXMAPGRU_ccF_tfidfF_vvrF_vvzT/2	1320				nan	nan	nan	0.0	0.0	0.0	0.7123388581952118	0.8243093922651934	0.9020257826887661	0.9790055248618784	0.0	0.0	0.0	1228.945441	HTUBatchedHead_reduceMAX_mapGRU
	True				nan	nan	nan	0.0	0.0	0.0	0.703125	0.81875	0.903125	0.975	0.0	0.0	0.0	0,1	LM3_LCA_NEW	0.7081999999999999	0.7129000000000001					RE/SEMEVAL2010T8/EDGES/LM3_LCA_NEW	a_avfF_bs100_dT_bPOS-NIFW-PAR_clp5.0_cmTREE_cntxt0_dfidx0-1_dtF_ec_fc0_kp0.7_kpb1.0_kpn1.0_leaffc0_lr0.003_lc-1_dpth20_mtLM_n3000_ns20_nfvF_rootfc0_smF_sl50_st250_tkRELS_dataCNLPRBEDGESMC2FX_teHTUBATCHEDHEADREDUCEMAXMAPGRU_ccF_tfidfF_vvrF_vvzT_spNEW	a_avfF_bs100_dT_bPOS-NIFW-PAR_clp5.0_cmTREE_cntxt0_dfidx0-1_dtF_ec_fc0_kp0.7_kpb1.0_kpn1.0_leaffc0_lr0.003_lc-1_dpth20_mtLM_n3000_ns20_nfvF_rootfc0_smF_sl50_st250_tkRELS_dataCNLPRBEDGESMC2FX_teHTUBATCHEDHEADREDUCEMAXMAPGRU_ccF_tfidfF_vvrF_vvzT/3	930				nan	nan	nan	0.0	0.0	0.0	0.6769797421731123	0.8047882136279927	0.9060773480662984	0.9686924493554327	0.0	0.0	0.0	958.721901	HTUBatchedHead_reduceMAX_mapGRU
	True				nan	nan	nan	0.0	0.0	0.0	0.7125	0.834375	0.931875	0.985625	0.0	0.0	0.0	0,1	LM3_LCA_NEW	0.725	0.7268000000000001					RE/SEMEVAL2010T8/EDGES/LM3_LCA_NEW	a_avfF_bs100_dT_bPOS-NIFW-PAR_clp5.0_cmTREE_cntxt0_dfidx0-1_dtF_ec_fc0_kp0.7_kpb1.0_kpn1.0_leaffc0_lr0.003_lc-1_dpth20_mtLM_n3000_ns20_nfvF_rootfc0_smF_sl50_st250_tkRELS_dataCNLPRBEDGESMC2FX_teHTUBATCHEDHEADREDUCEMAXMAPGRU_ccF_tfidfF_vvrF_vvzT_spNEW	a_avfF_bs100_dT_bPOS-NIFW-PAR_clp5.0_cmTREE_cntxt0_dfidx0-1_dtF_ec_fc0_kp0.7_kpb1.0_kpn1.0_leaffc0_lr0.003_lc-1_dpth20_mtLM_n3000_ns20_nfvF_rootfc0_smF_sl50_st250_tkRELS_dataCNLPRBEDGESMC2FX_teHTUBATCHEDHEADREDUCEMAXMAPGRU_ccF_tfidfF_vvrF_vvzT/4	1110				nan	nan	nan	0.0	0.0	0.0	0.6895027624309392	0.8441988950276244	0.9230202578268877	0.9815837937384899	0.0	0.0	0.0	1090.617011	HTUBatchedHead_reduceMAX_mapGRU
	True				nan	nan	nan	0.0	0.0	0.0	0.726875	0.83	0.8975	0.963125	0.0	0.0	0.0	2,3	LM3_LCA_NEW	0.759	0.7659999999999999					RE/SEMEVAL2010T8/EDGES/LM3_LCA_NEW	a_avfF_bs100_dT_bPOS-NIFW-PAR_clp5.0_cmTREE_cntxt0_dfidx2-3_dtF_ec_fc0_kp0.7_kpb1.0_kpn1.0_leaffc0_lr0.003_lc-1_dpth20_mtLM_n3000_ns20_nfvF_rootfc0_smF_sl50_st250_tkRELS_dataCNLPRBEDGESMC2FX_teHTUBATCHEDHEADREDUCEMAXMAPGRU_ccF_tfidfF_vvrF_vvzT_spNEW	a_avfF_bs100_dT_bPOS-NIFW-PAR_clp5.0_cmTREE_cntxt0_dfidx2-3_dtF_ec_fc0_kp0.7_kpb1.0_kpn1.0_leaffc0_lr0.003_lc-1_dpth20_mtLM_n3000_ns20_nfvF_rootfc0_smF_sl50_st250_tkRELS_dataCNLPRBEDGESMC2FX_teHTUBATCHEDHEADREDUCEMAXMAPGRU_ccF_tfidfF_vvrF_vvzT/0	810				nan	nan	nan	0.0	0.0	0.0	0.7219152854511971	0.8383057090239411	0.9064456721915285	0.9661141804788214	0.0	0.0	0.0	871.922759	HTUBatchedHead_reduceMAX_mapGRU
	True				nan	nan	nan	0.0	0.0	0.0	0.694375	0.801875	0.86875	0.93625	0.0	0.0	0.0	2,3	LM3_LCA_NEW	0.7372	0.7437					RE/SEMEVAL2010T8/EDGES/LM3_LCA_NEW	a_avfF_bs100_dT_bPOS-NIFW-PAR_clp5.0_cmTREE_cntxt0_dfidx2-3_dtF_ec_fc0_kp0.7_kpb1.0_kpn1.0_leaffc0_lr0.003_lc-1_dpth20_mtLM_n3000_ns20_nfvF_rootfc0_smF_sl50_st250_tkRELS_dataCNLPRBEDGESMC2FX_teHTUBATCHEDHEADREDUCEMAXMAPGRU_ccF_tfidfF_vvrF_vvzT_spNEW	a_avfF_bs100_dT_bPOS-NIFW-PAR_clp5.0_cmTREE_cntxt0_dfidx2-3_dtF_ec_fc0_kp0.7_kpb1.0_kpn1.0_leaffc0_lr0.003_lc-1_dpth20_mtLM_n3000_ns20_nfvF_rootfc0_smF_sl50_st250_tkRELS_dataCNLPRBEDGESMC2FX_teHTUBATCHEDHEADREDUCEMAXMAPGRU_ccF_tfidfF_vvrF_vvzT/1	990				nan	nan	nan	0.0	0.0	0.0	0.7071823204419889	0.8147329650092081	0.8858195211786372	0.9513812154696133	0.0	0.0	0.0	984.019962	HTUBatchedHead_reduceMAX_mapGRU
	True				nan	nan	nan	0.0	0.0	0.0	0.705625	0.815625	0.868125	0.9225	0.0	0.0	0.0	2,3	LM3_LCA_NEW	0.7368000000000001	0.7422					RE/SEMEVAL2010T8/EDGES/LM3_LCA_NEW	a_avfF_bs100_dT_bPOS-NIFW-PAR_clp5.0_cmTREE_cntxt0_dfidx2-3_dtF_ec_fc0_kp0.7_kpb1.0_kpn1.0_leaffc0_lr0.003_lc-1_dpth20_mtLM_n3000_ns20_nfvF_rootfc0_smF_sl50_st250_tkRELS_dataCNLPRBEDGESMC2FX_teHTUBATCHEDHEADREDUCEMAXMAPGRU_ccF_tfidfF_vvrF_vvzT_spNEW	a_avfF_bs100_dT_bPOS-NIFW-PAR_clp5.0_cmTREE_cntxt0_dfidx2-3_dtF_ec_fc0_kp0.7_kpb1.0_kpn1.0_leaffc0_lr0.003_lc-1_dpth20_mtLM_n3000_ns20_nfvF_rootfc0_smF_sl50_st250_tkRELS_dataCNLPRBEDGESMC2FX_teHTUBATCHEDHEADREDUCEMAXMAPGRU_ccF_tfidfF_vvrF_vvzT/2	660				nan	nan	nan	0.0	0.0	0.0	0.7031307550644568	0.8139963167587477	0.8850828729281768	0.9395948434622468	0.0	0.0	0.0	837.994652	HTUBatchedHead_reduceMAX_mapGRU
	True				nan	nan	nan	0.0	0.0	0.0	0.69625	0.81875	0.89125	0.973125	0.0	0.0	0.0	2,3	LM3_LCA_NEW	0.7304999999999999	0.7318000000000001					RE/SEMEVAL2010T8/EDGES/LM3_LCA_NEW	a_avfF_bs100_dT_bPOS-NIFW-PAR_clp5.0_cmTREE_cntxt0_dfidx2-3_dtF_ec_fc0_kp0.7_kpb1.0_kpn1.0_leaffc0_lr0.003_lc-1_dpth20_mtLM_n3000_ns20_nfvF_rootfc0_smF_sl50_st250_tkRELS_dataCNLPRBEDGESMC2FX_teHTUBATCHEDHEADREDUCEMAXMAPGRU_ccF_tfidfF_vvrF_vvzT_spNEW	a_avfF_bs100_dT_bPOS-NIFW-PAR_clp5.0_cmTREE_cntxt0_dfidx2-3_dtF_ec_fc0_kp0.7_kpb1.0_kpn1.0_leaffc0_lr0.003_lc-1_dpth20_mtLM_n3000_ns20_nfvF_rootfc0_smF_sl50_st250_tkRELS_dataCNLPRBEDGESMC2FX_teHTUBATCHEDHEADREDUCEMAXMAPGRU_ccF_tfidfF_vvrF_vvzT/3	870				nan	nan	nan	0.0	0.0	0.0	0.6946593001841621	0.8335174953959484	0.9086556169429097	0.9804788213627993	0.0	0.0	0.0	971.305048	HTUBatchedHead_reduceMAX_mapGRU
	True				nan	nan	nan	0.0	0.0	0.0	0.70875	0.809375	0.885	0.96	0.0	0.0	0.0	2,3	LM3_LCA_NEW	0.7475	0.7552					RE/SEMEVAL2010T8/EDGES/LM3_LCA_NEW	a_avfF_bs100_dT_bPOS-NIFW-PAR_clp5.0_cmTREE_cntxt0_dfidx2-3_dtF_ec_fc0_kp0.7_kpb1.0_kpn1.0_leaffc0_lr0.003_lc-1_dpth20_mtLM_n3000_ns20_nfvF_rootfc0_smF_sl50_st250_tkRELS_dataCNLPRBEDGESMC2FX_teHTUBATCHEDHEADREDUCEMAXMAPGRU_ccF_tfidfF_vvrF_vvzT_spNEW	a_avfF_bs100_dT_bPOS-NIFW-PAR_clp5.0_cmTREE_cntxt0_dfidx2-3_dtF_ec_fc0_kp0.7_kpb1.0_kpn1.0_leaffc0_lr0.003_lc-1_dpth20_mtLM_n3000_ns20_nfvF_rootfc0_smF_sl50_st250_tkRELS_dataCNLPRBEDGESMC2FX_teHTUBATCHEDHEADREDUCEMAXMAPGRU_ccF_tfidfF_vvrF_vvzT/4	1050				nan	nan	nan	0.0	0.0	0.0	0.7119705340699816	0.8265193370165745	0.8917127071823204	0.9627992633517496	0.0	0.0	0.0	1030.220853	HTUBatchedHead_reduceMAX_mapGRU
	True				nan	nan	nan	0.0	0.0	0.0	0.695625	0.81	0.879375	0.951875	0.0	0.0	0.0	4,5	LM3_LCA_NEW	0.7245999999999999	0.7265					RE/SEMEVAL2010T8/EDGES/LM3_LCA_NEW	a_avfF_bs100_dT_bPOS-NIFW-PAR_clp5.0_cmTREE_cntxt0_dfidx4-5_dtF_ec_fc0_kp0.7_kpb1.0_kpn1.0_leaffc0_lr0.003_lc-1_dpth20_mtLM_n3000_ns20_nfvF_rootfc0_smF_sl50_st250_tkRELS_dataCNLPRBEDGESMC2FX_teHTUBATCHEDHEADREDUCEMAXMAPGRU_ccF_tfidfF_vvrF_vvzT_spNEW	a_avfF_bs100_dT_bPOS-NIFW-PAR_clp5.0_cmTREE_cntxt0_dfidx4-5_dtF_ec_fc0_kp0.7_kpb1.0_kpn1.0_leaffc0_lr0.003_lc-1_dpth20_mtLM_n3000_ns20_nfvF_rootfc0_smF_sl50_st250_tkRELS_dataCNLPRBEDGESMC2FX_teHTUBATCHEDHEADREDUCEMAXMAPGRU_ccF_tfidfF_vvrF_vvzT/0	660				nan	nan	nan	0.0	0.0	0.0	0.6906077348066298	0.8151012891344384	0.8725598526703499	0.9476979742173113	0.0	0.0	0.0	742.592904	HTUBatchedHead_reduceMAX_mapGRU
	True				nan	nan	nan	0.0	0.0	0.0	0.7275	0.83125	0.889375	0.96	0.0	0.0	0.0	4,5	LM3_LCA_NEW	0.7495	0.7666					RE/SEMEVAL2010T8/EDGES/LM3_LCA_NEW	a_avfF_bs100_dT_bPOS-NIFW-PAR_clp5.0_cmTREE_cntxt0_dfidx4-5_dtF_ec_fc0_kp0.7_kpb1.0_kpn1.0_leaffc0_lr0.003_lc-1_dpth20_mtLM_n3000_ns20_nfvF_rootfc0_smF_sl50_st250_tkRELS_dataCNLPRBEDGESMC2FX_teHTUBATCHEDHEADREDUCEMAXMAPGRU_ccF_tfidfF_vvrF_vvzT_spNEW	a_avfF_bs100_dT_bPOS-NIFW-PAR_clp5.0_cmTREE_cntxt0_dfidx4-5_dtF_ec_fc0_kp0.7_kpb1.0_kpn1.0_leaffc0_lr0.003_lc-1_dpth20_mtLM_n3000_ns20_nfvF_rootfc0_smF_sl50_st250_tkRELS_dataCNLPRBEDGESMC2FX_teHTUBATCHEDHEADREDUCEMAXMAPGRU_ccF_tfidfF_vvrF_vvzT/1	1140				nan	nan	nan	0.0	0.0	0.0	0.7233885819521179	0.8320441988950277	0.8880294659300184	0.9686924493554327	0.0	0.0	0.0	1098.483948	HTUBatchedHead_reduceMAX_mapGRU
	True				nan	nan	nan	0.0	0.0	0.0	0.714375	0.845625	0.913125	0.984375	0.0	0.0	0.0	4,5	LM3_LCA_NEW	0.7329000000000001	0.7340000000000001					RE/SEMEVAL2010T8/EDGES/LM3_LCA_NEW	a_avfF_bs100_dT_bPOS-NIFW-PAR_clp5.0_cmTREE_cntxt0_dfidx4-5_dtF_ec_fc0_kp0.7_kpb1.0_kpn1.0_leaffc0_lr0.003_lc-1_dpth20_mtLM_n3000_ns20_nfvF_rootfc0_smF_sl50_st250_tkRELS_dataCNLPRBEDGESMC2FX_teHTUBATCHEDHEADREDUCEMAXMAPGRU_ccF_tfidfF_vvrF_vvzT_spNEW	a_avfF_bs100_dT_bPOS-NIFW-PAR_clp5.0_cmTREE_cntxt0_dfidx4-5_dtF_ec_fc0_kp0.7_kpb1.0_kpn1.0_leaffc0_lr0.003_lc-1_dpth20_mtLM_n3000_ns20_nfvF_rootfc0_smF_sl50_st250_tkRELS_dataCNLPRBEDGESMC2FX_teHTUBATCHEDHEADREDUCEMAXMAPGRU_ccF_tfidfF_vvrF_vvzT/2	1050				nan	nan	nan	0.0	0.0	0.0	0.6946593001841621	0.8394106813996317	0.918232044198895	0.9885819521178637	0.0	0.0	0.0	1031.586184	HTUBatchedHead_reduceMAX_mapGRU
	True				nan	nan	nan	0.0	0.0	0.0	0.66625	0.7875	0.868125	0.950625	0.0	0.0	0.0	4,5	LM3_LCA_NEW	0.6762	0.6938					RE/SEMEVAL2010T8/EDGES/LM3_LCA_NEW	a_avfF_bs100_dT_bPOS-NIFW-PAR_clp5.0_cmTREE_cntxt0_dfidx4-5_dtF_ec_fc0_kp0.7_kpb1.0_kpn1.0_leaffc0_lr0.003_lc-1_dpth20_mtLM_n3000_ns20_nfvF_rootfc0_smF_sl50_st250_tkRELS_dataCNLPRBEDGESMC2FX_teHTUBATCHEDHEADREDUCEMAXMAPGRU_ccF_tfidfF_vvrF_vvzT_spNEW	a_avfF_bs100_dT_bPOS-NIFW-PAR_clp5.0_cmTREE_cntxt0_dfidx4-5_dtF_ec_fc0_kp0.7_kpb1.0_kpn1.0_leaffc0_lr0.003_lc-1_dpth20_mtLM_n3000_ns20_nfvF_rootfc0_smF_sl50_st250_tkRELS_dataCNLPRBEDGESMC2FX_teHTUBATCHEDHEADREDUCEMAXMAPGRU_ccF_tfidfF_vvrF_vvzT/3	600				nan	nan	nan	0.0	0.0	0.0	0.6578268876611418	0.7837937384898711	0.8552486187845304	0.9465930018416207	0.0	0.0	0.0	704.478246	HTUBatchedHead_reduceMAX_mapGRU
	True				nan	nan	nan	0.0	0.0	0.0	0.693125	0.806875	0.879375	0.976875	0.0	0.0	0.0	4,5	LM3_LCA_NEW	0.7273000000000001	0.7281					RE/SEMEVAL2010T8/EDGES/LM3_LCA_NEW	a_avfF_bs100_dT_bPOS-NIFW-PAR_clp5.0_cmTREE_cntxt0_dfidx4-5_dtF_ec_fc0_kp0.7_kpb1.0_kpn1.0_leaffc0_lr0.003_lc-1_dpth20_mtLM_n3000_ns20_nfvF_rootfc0_smF_sl50_st250_tkRELS_dataCNLPRBEDGESMC2FX_teHTUBATCHEDHEADREDUCEMAXMAPGRU_ccF_tfidfF_vvrF_vvzT_spNEW	a_avfF_bs100_dT_bPOS-NIFW-PAR_clp5.0_cmTREE_cntxt0_dfidx4-5_dtF_ec_fc0_kp0.7_kpb1.0_kpn1.0_leaffc0_lr0.003_lc-1_dpth20_mtLM_n3000_ns20_nfvF_rootfc0_smF_sl50_st250_tkRELS_dataCNLPRBEDGESMC2FX_teHTUBATCHEDHEADREDUCEMAXMAPGRU_ccF_tfidfF_vvrF_vvzT/4	1260				nan	nan	nan	0.0	0.0	0.0	0.6931860036832412	0.827255985267035	0.8990791896869245	0.9812154696132597	0.0	0.0	0.0	1192.152874	HTUBatchedHead_reduceMAX_mapGRU
	True				nan	nan	nan	0.0	0.0	0.0	0.681875	0.778125	0.859375	0.926875	0.0	0.0	0.0	6,7	LM3_LCA_NEW	0.7153	0.7238					RE/SEMEVAL2010T8/EDGES/LM3_LCA_NEW	a_avfF_bs100_dT_bPOS-NIFW-PAR_clp5.0_cmTREE_cntxt0_dfidx6-7_dtF_ec_fc0_kp0.7_kpb1.0_kpn1.0_leaffc0_lr0.003_lc-1_dpth20_mtLM_n3000_ns20_nfvF_rootfc0_smF_sl50_st250_tkRELS_dataCNLPRBEDGESMC2FX_teHTUBATCHEDHEADREDUCEMAXMAPGRU_ccF_tfidfF_vvrF_vvzT_spNEW	a_avfF_bs100_dT_bPOS-NIFW-PAR_clp5.0_cmTREE_cntxt0_dfidx6-7_dtF_ec_fc0_kp0.7_kpb1.0_kpn1.0_leaffc0_lr0.003_lc-1_dpth20_mtLM_n3000_ns20_nfvF_rootfc0_smF_sl50_st250_tkRELS_dataCNLPRBEDGESMC2FX_teHTUBATCHEDHEADREDUCEMAXMAPGRU_ccF_tfidfF_vvrF_vvzT/0	510				nan	nan	nan	0.0	0.0	0.0	0.689134438305709	0.8066298342541437	0.8839779005524862	0.9440147329650093	0.0	0.0	0.0	639.02307	HTUBatchedHead_reduceMAX_mapGRU
	True				nan	nan	nan	0.0	0.0	0.0	0.720625	0.834375	0.906875	0.9775	0.0	0.0	0.0	6,7	LM3_LCA_NEW	0.7505	0.7609					RE/SEMEVAL2010T8/EDGES/LM3_LCA_NEW	a_avfF_bs100_dT_bPOS-NIFW-PAR_clp5.0_cmTREE_cntxt0_dfidx6-7_dtF_ec_fc0_kp0.7_kpb1.0_kpn1.0_leaffc0_lr0.003_lc-1_dpth20_mtLM_n3000_ns20_nfvF_rootfc0_smF_sl50_st250_tkRELS_dataCNLPRBEDGESMC2FX_teHTUBATCHEDHEADREDUCEMAXMAPGRU_ccF_tfidfF_vvrF_vvzT_spNEW	a_avfF_bs100_dT_bPOS-NIFW-PAR_clp5.0_cmTREE_cntxt0_dfidx6-7_dtF_ec_fc0_kp0.7_kpb1.0_kpn1.0_leaffc0_lr0.003_lc-1_dpth20_mtLM_n3000_ns20_nfvF_rootfc0_smF_sl50_st250_tkRELS_dataCNLPRBEDGESMC2FX_teHTUBATCHEDHEADREDUCEMAXMAPGRU_ccF_tfidfF_vvrF_vvzT/1	1530				nan	nan	nan	0.0	0.0	0.0	0.7248618784530386	0.8427255985267035	0.9222836095764273	0.988950276243094	0.0	0.0	0.0	1398.520043	HTUBatchedHead_reduceMAX_mapGRU
	True				nan	nan	nan	0.0	0.0	0.0	0.70125	0.81125	0.893125	0.96875	0.0	0.0	0.0	6,7	LM3_LCA_NEW	0.7387	0.7456999999999999					RE/SEMEVAL2010T8/EDGES/LM3_LCA_NEW	a_avfF_bs100_dT_bPOS-NIFW-PAR_clp5.0_cmTREE_cntxt0_dfidx6-7_dtF_ec_fc0_kp0.7_kpb1.0_kpn1.0_leaffc0_lr0.003_lc-1_dpth20_mtLM_n3000_ns20_nfvF_rootfc0_smF_sl50_st250_tkRELS_dataCNLPRBEDGESMC2FX_teHTUBATCHEDHEADREDUCEMAXMAPGRU_ccF_tfidfF_vvrF_vvzT_spNEW	a_avfF_bs100_dT_bPOS-NIFW-PAR_clp5.0_cmTREE_cntxt0_dfidx6-7_dtF_ec_fc0_kp0.7_kpb1.0_kpn1.0_leaffc0_lr0.003_lc-1_dpth20_mtLM_n3000_ns20_nfvF_rootfc0_smF_sl50_st250_tkRELS_dataCNLPRBEDGESMC2FX_teHTUBATCHEDHEADREDUCEMAXMAPGRU_ccF_tfidfF_vvrF_vvzT/2	810				nan	nan	nan	0.0	0.0	0.0	0.7057090239410682	0.823572744014733	0.9005524861878453	0.9712707182320443	0.0	0.0	0.0	865.866086	HTUBatchedHead_reduceMAX_mapGRU
	True				nan	nan	nan	0.0	0.0	0.0	0.685625	0.804375	0.861875	0.938125	0.0	0.0	0.0	6,7	LM3_LCA_NEW	0.6986	0.7092					RE/SEMEVAL2010T8/EDGES/LM3_LCA_NEW	a_avfF_bs100_dT_bPOS-NIFW-PAR_clp5.0_cmTREE_cntxt0_dfidx6-7_dtF_ec_fc0_kp0.7_kpb1.0_kpn1.0_leaffc0_lr0.003_lc-1_dpth20_mtLM_n3000_ns20_nfvF_rootfc0_smF_sl50_st250_tkRELS_dataCNLPRBEDGESMC2FX_teHTUBATCHEDHEADREDUCEMAXMAPGRU_ccF_tfidfF_vvrF_vvzT_spNEW	a_avfF_bs100_dT_bPOS-NIFW-PAR_clp5.0_cmTREE_cntxt0_dfidx6-7_dtF_ec_fc0_kp0.7_kpb1.0_kpn1.0_leaffc0_lr0.003_lc-1_dpth20_mtLM_n3000_ns20_nfvF_rootfc0_smF_sl50_st250_tkRELS_dataCNLPRBEDGESMC2FX_teHTUBATCHEDHEADREDUCEMAXMAPGRU_ccF_tfidfF_vvrF_vvzT/3	630				nan	nan	nan	0.0	0.0	0.0	0.6732965009208103	0.8151012891344384	0.8784530386740331	0.9535911602209944	0.0	0.0	0.0	725.518752	HTUBatchedHead_reduceMAX_mapGRU
