abs_error	add_heads	dev_best_mse	dev_best_pearson_r	dev_file_indices	dir	path	run_desc	run_description	steps_train	test_mse	test_pearson_r	time_s	tree_embedder
0.11456576	EDG	0.02354126	0.85436845	6,7	RECNN	RELATEDNESS/SICK/DIRECT/RECNN	aEDG_avfF_bs100_dF_bPOS-NIFW-PAR_clp5.0_cmTREE_cntxt0_dfidx6-7_dtF_ec_fc_kp0.9_kpb1.0_kpn1.0_leaffc0_lr0.001_lc-1_dpth20_mtSIMTUPLE_n10000_ns20_nfvF_rootfc300_sm_sl50_st150_tk_dataCORENLPNONERRECEMBMC2_teHTUREVREDUCEMAXMAPGRU_ccF_tfidfF_vvrF_vvzF_spRECNN	aEDG_avfF_bs100_dF_bPOS-NIFW-PAR_clp5.0_cmTREE_cntxt0_dfidx6-7_dtF_ec_fc_kp0.9_kpb1.0_kpn1.0_leaffc0_lr0.001_lc-1_dpth20_mtSIMTUPLE_n10000_ns20_nfvF_rootfc300_sm_sl50_st150_tk_dataCORENLPNONERRECEMBMC2_teHTUREVREDUCEMAXMAPGRU_ccF_tfidfF_vvrF_vvzF/0	504	0.023245787	0.8445812	169.874397	HTUrev_reduceMAX_mapGRU
0.11624691	EDG	0.023930565	0.8567766	6,7	RECNN	RELATEDNESS/SICK/DIRECT/RECNN	aEDG_avfF_bs100_dF_bPOS-NIFW-PAR_clp5.0_cmTREE_cntxt0_dfidx6-7_dtF_ec_fc_kp0.9_kpb1.0_kpn1.0_leaffc0_lr0.001_lc-1_dpth20_mtSIMTUPLE_n10000_ns20_nfvF_rootfc300_sm_sl50_st150_tk_dataCORENLPNONERRECEMBMC2_teHTUREVREDUCEMAXMAPGRU_ccF_tfidfF_vvrF_vvzF_spRECNN	aEDG_avfF_bs100_dF_bPOS-NIFW-PAR_clp5.0_cmTREE_cntxt0_dfidx6-7_dtF_ec_fc_kp0.9_kpb1.0_kpn1.0_leaffc0_lr0.001_lc-1_dpth20_mtSIMTUPLE_n10000_ns20_nfvF_rootfc300_sm_sl50_st150_tk_dataCORENLPNONERRECEMBMC2_teHTUREVREDUCEMAXMAPGRU_ccF_tfidfF_vvrF_vvzF/1	684	0.02395708	0.844164	196.679573	HTUrev_reduceMAX_mapGRU
0.117738016	EDG	0.024807248	0.854068	6,7	RECNN	RELATEDNESS/SICK/DIRECT/RECNN	aEDG_avfF_bs100_dF_bPOS-NIFW-PAR_clp5.0_cmTREE_cntxt0_dfidx6-7_dtF_ec_fc_kp0.9_kpb1.0_kpn1.0_leaffc0_lr0.001_lc-1_dpth20_mtSIMTUPLE_n10000_ns20_nfvF_rootfc300_sm_sl50_st150_tk_dataCORENLPNONERRECEMBMC2_teHTUREVREDUCEMAXMAPGRU_ccF_tfidfF_vvrF_vvzF_spRECNN	aEDG_avfF_bs100_dF_bPOS-NIFW-PAR_clp5.0_cmTREE_cntxt0_dfidx6-7_dtF_ec_fc_kp0.9_kpb1.0_kpn1.0_leaffc0_lr0.001_lc-1_dpth20_mtSIMTUPLE_n10000_ns20_nfvF_rootfc300_sm_sl50_st150_tk_dataCORENLPNONERRECEMBMC2_teHTUREVREDUCEMAXMAPGRU_ccF_tfidfF_vvrF_vvzF/2	612	0.024531215	0.84088147	184.767805	HTUrev_reduceMAX_mapGRU
0.120403215	EDG	0.025471697	0.8594573	6,7	RECNN	RELATEDNESS/SICK/DIRECT/RECNN	aEDG_avfF_bs100_dF_bPOS-NIFW-PAR_clp5.0_cmTREE_cntxt0_dfidx6-7_dtF_ec_fc_kp0.9_kpb1.0_kpn1.0_leaffc0_lr0.001_lc-1_dpth20_mtSIMTUPLE_n10000_ns20_nfvF_rootfc300_sm_sl50_st150_tk_dataCORENLPNONERRECEMBMC2_teHTUREVREDUCEMAXMAPGRU_ccF_tfidfF_vvrF_vvzF_spRECNN	aEDG_avfF_bs100_dF_bPOS-NIFW-PAR_clp5.0_cmTREE_cntxt0_dfidx6-7_dtF_ec_fc_kp0.9_kpb1.0_kpn1.0_leaffc0_lr0.001_lc-1_dpth20_mtSIMTUPLE_n10000_ns20_nfvF_rootfc300_sm_sl50_st150_tk_dataCORENLPNONERRECEMBMC2_teHTUREVREDUCEMAXMAPGRU_ccF_tfidfF_vvrF_vvzF/3	720	0.025415234	0.8432706	201.227277	HTUrev_reduceMAX_mapGRU
0.11737453	EDG	0.02434442	0.8588279	6,7	RECNN	RELATEDNESS/SICK/DIRECT/RECNN	aEDG_avfF_bs100_dF_bPOS-NIFW-PAR_clp5.0_cmTREE_cntxt0_dfidx6-7_dtF_ec_fc_kp0.9_kpb1.0_kpn1.0_leaffc0_lr0.001_lc-1_dpth20_mtSIMTUPLE_n10000_ns20_nfvF_rootfc300_sm_sl50_st150_tk_dataCORENLPNONERRECEMBMC2_teHTUREVREDUCEMAXMAPGRU_ccF_tfidfF_vvrF_vvzF_spRECNN	aEDG_avfF_bs100_dF_bPOS-NIFW-PAR_clp5.0_cmTREE_cntxt0_dfidx6-7_dtF_ec_fc_kp0.9_kpb1.0_kpn1.0_leaffc0_lr0.001_lc-1_dpth20_mtSIMTUPLE_n10000_ns20_nfvF_rootfc300_sm_sl50_st150_tk_dataCORENLPNONERRECEMBMC2_teHTUREVREDUCEMAXMAPGRU_ccF_tfidfF_vvrF_vvzF/4	792	0.02412864	0.84715277	213.836201	HTUrev_reduceMAX_mapGRU
0.12548885	EDG	0.028343718	0.8399393	6,7	RECNN	RELATEDNESS/SICK/DIRECT/RECNN	aEDG_avfF_bs100_dF_bPOS-NIFW-PAR_clp5.0_cmTREE_cntxt0_dfidx6-7_dtF_ec_fc_kp0.9_kpb1.0_kpn1.0_leaffc0_lr0.001_lc-1_dpth20_mtSIMTUPLE_n10000_ns20_nfvF_rootfc300_sm_sl50_st150_tk_dataCORENLPNONERRECEMBMC2_teHTUREVREDUCESUMMAPGRU_ccF_tfidfF_vvrF_vvzF_spRECNN	aEDG_avfF_bs100_dF_bPOS-NIFW-PAR_clp5.0_cmTREE_cntxt0_dfidx6-7_dtF_ec_fc_kp0.9_kpb1.0_kpn1.0_leaffc0_lr0.001_lc-1_dpth20_mtSIMTUPLE_n10000_ns20_nfvF_rootfc300_sm_sl50_st150_tk_dataCORENLPNONERRECEMBMC2_teHTUREVREDUCESUMMAPGRU_ccF_tfidfF_vvrF_vvzF/0	1692	0.027567487	0.82991695	343.029343	HTUrev_reduceSUM_mapGRU
0.12595503	EDG	0.027304307	0.8342046	6,7	RECNN	RELATEDNESS/SICK/DIRECT/RECNN	aEDG_avfF_bs100_dF_bPOS-NIFW-PAR_clp5.0_cmTREE_cntxt0_dfidx6-7_dtF_ec_fc_kp0.9_kpb1.0_kpn1.0_leaffc0_lr0.001_lc-1_dpth20_mtSIMTUPLE_n10000_ns20_nfvF_rootfc300_sm_sl50_st150_tk_dataCORENLPNONERRECEMBMC2_teHTUREVREDUCESUMMAPGRU_ccF_tfidfF_vvrF_vvzF_spRECNN	aEDG_avfF_bs100_dF_bPOS-NIFW-PAR_clp5.0_cmTREE_cntxt0_dfidx6-7_dtF_ec_fc_kp0.9_kpb1.0_kpn1.0_leaffc0_lr0.001_lc-1_dpth20_mtSIMTUPLE_n10000_ns20_nfvF_rootfc300_sm_sl50_st150_tk_dataCORENLPNONERRECEMBMC2_teHTUREVREDUCESUMMAPGRU_ccF_tfidfF_vvrF_vvzF/1	756	0.028098505	0.8185278	203.449004	HTUrev_reduceSUM_mapGRU
0.12397564	EDG	0.027975073	0.8361757	6,7	RECNN	RELATEDNESS/SICK/DIRECT/RECNN	aEDG_avfF_bs100_dF_bPOS-NIFW-PAR_clp5.0_cmTREE_cntxt0_dfidx6-7_dtF_ec_fc_kp0.9_kpb1.0_kpn1.0_leaffc0_lr0.001_lc-1_dpth20_mtSIMTUPLE_n10000_ns20_nfvF_rootfc300_sm_sl50_st150_tk_dataCORENLPNONERRECEMBMC2_teHTUREVREDUCESUMMAPGRU_ccF_tfidfF_vvrF_vvzF_spRECNN	aEDG_avfF_bs100_dF_bPOS-NIFW-PAR_clp5.0_cmTREE_cntxt0_dfidx6-7_dtF_ec_fc_kp0.9_kpb1.0_kpn1.0_leaffc0_lr0.001_lc-1_dpth20_mtSIMTUPLE_n10000_ns20_nfvF_rootfc300_sm_sl50_st150_tk_dataCORENLPNONERRECEMBMC2_teHTUREVREDUCESUMMAPGRU_ccF_tfidfF_vvrF_vvzF/2	936	0.027199121	0.82749414	231.634257	HTUrev_reduceSUM_mapGRU
0.12596482	EDG	0.026953394	0.8451727	6,7	RECNN	RELATEDNESS/SICK/DIRECT/RECNN	aEDG_avfF_bs100_dF_bPOS-NIFW-PAR_clp5.0_cmTREE_cntxt0_dfidx6-7_dtF_ec_fc_kp0.9_kpb1.0_kpn1.0_leaffc0_lr0.001_lc-1_dpth20_mtSIMTUPLE_n10000_ns20_nfvF_rootfc300_sm_sl50_st150_tk_dataCORENLPNONERRECEMBMC2_teHTUREVREDUCESUMMAPGRU_ccF_tfidfF_vvrF_vvzF_spRECNN	aEDG_avfF_bs100_dF_bPOS-NIFW-PAR_clp5.0_cmTREE_cntxt0_dfidx6-7_dtF_ec_fc_kp0.9_kpb1.0_kpn1.0_leaffc0_lr0.001_lc-1_dpth20_mtSIMTUPLE_n10000_ns20_nfvF_rootfc300_sm_sl50_st150_tk_dataCORENLPNONERRECEMBMC2_teHTUREVREDUCESUMMAPGRU_ccF_tfidfF_vvrF_vvzF/3	1008	0.02792639	0.82442755	241.495096	HTUrev_reduceSUM_mapGRU
0.12371608	EDG	0.027327133	0.84177107	6,7	RECNN	RELATEDNESS/SICK/DIRECT/RECNN	aEDG_avfF_bs100_dF_bPOS-NIFW-PAR_clp5.0_cmTREE_cntxt0_dfidx6-7_dtF_ec_fc_kp0.9_kpb1.0_kpn1.0_leaffc0_lr0.001_lc-1_dpth20_mtSIMTUPLE_n10000_ns20_nfvF_rootfc300_sm_sl50_st150_tk_dataCORENLPNONERRECEMBMC2_teHTUREVREDUCESUMMAPGRU_ccF_tfidfF_vvrF_vvzF_spRECNN	aEDG_avfF_bs100_dF_bPOS-NIFW-PAR_clp5.0_cmTREE_cntxt0_dfidx6-7_dtF_ec_fc_kp0.9_kpb1.0_kpn1.0_leaffc0_lr0.001_lc-1_dpth20_mtSIMTUPLE_n10000_ns20_nfvF_rootfc300_sm_sl50_st150_tk_dataCORENLPNONERRECEMBMC2_teHTUREVREDUCESUMMAPGRU_ccF_tfidfF_vvrF_vvzF/4	1296	0.026970688	0.830389	285.726415	HTUrev_reduceSUM_mapGRU
0.11411946	EDG	0.021948801	0.8565409	8,9	RECNN	RELATEDNESS/SICK/DIRECT/RECNN	aEDG_avfF_bs100_dF_bPOS-NIFW-PAR_clp5.0_cmTREE_cntxt0_dfidx8-9_dtF_ec_fc_kp0.9_kpb1.0_kpn1.0_leaffc0_lr0.001_lc-1_dpth20_mtSIMTUPLE_n10000_ns20_nfvF_rootfc300_sm_sl50_st150_tk_dataCORENLPNONERRECEMBMC2_teHTUREVREDUCEMAXMAPGRU_ccF_tfidfF_vvrF_vvzF_spRECNN	aEDG_avfF_bs100_dF_bPOS-NIFW-PAR_clp5.0_cmTREE_cntxt0_dfidx8-9_dtF_ec_fc_kp0.9_kpb1.0_kpn1.0_leaffc0_lr0.001_lc-1_dpth20_mtSIMTUPLE_n10000_ns20_nfvF_rootfc300_sm_sl50_st150_tk_dataCORENLPNONERRECEMBMC2_teHTUREVREDUCEMAXMAPGRU_ccF_tfidfF_vvrF_vvzF/0	684	0.023180583	0.8469105	193.700706	HTUrev_reduceMAX_mapGRU
0.11654858	EDG	0.023109037	0.85635173	8,9	RECNN	RELATEDNESS/SICK/DIRECT/RECNN	aEDG_avfF_bs100_dF_bPOS-NIFW-PAR_clp5.0_cmTREE_cntxt0_dfidx8-9_dtF_ec_fc_kp0.9_kpb1.0_kpn1.0_leaffc0_lr0.001_lc-1_dpth20_mtSIMTUPLE_n10000_ns20_nfvF_rootfc300_sm_sl50_st150_tk_dataCORENLPNONERRECEMBMC2_teHTUREVREDUCEMAXMAPGRU_ccF_tfidfF_vvrF_vvzF_spRECNN	aEDG_avfF_bs100_dF_bPOS-NIFW-PAR_clp5.0_cmTREE_cntxt0_dfidx8-9_dtF_ec_fc_kp0.9_kpb1.0_kpn1.0_leaffc0_lr0.001_lc-1_dpth20_mtSIMTUPLE_n10000_ns20_nfvF_rootfc300_sm_sl50_st150_tk_dataCORENLPNONERRECEMBMC2_teHTUREVREDUCEMAXMAPGRU_ccF_tfidfF_vvrF_vvzF/1	1188	0.023927536	0.84975	259.677378	HTUrev_reduceMAX_mapGRU
0.11804603	EDG	0.02424681	0.85336673	8,9	RECNN	RELATEDNESS/SICK/DIRECT/RECNN	aEDG_avfF_bs100_dF_bPOS-NIFW-PAR_clp5.0_cmTREE_cntxt0_dfidx8-9_dtF_ec_fc_kp0.9_kpb1.0_kpn1.0_leaffc0_lr0.001_lc-1_dpth20_mtSIMTUPLE_n10000_ns20_nfvF_rootfc300_sm_sl50_st150_tk_dataCORENLPNONERRECEMBMC2_teHTUREVREDUCEMAXMAPGRU_ccF_tfidfF_vvrF_vvzF_spRECNN	aEDG_avfF_bs100_dF_bPOS-NIFW-PAR_clp5.0_cmTREE_cntxt0_dfidx8-9_dtF_ec_fc_kp0.9_kpb1.0_kpn1.0_leaffc0_lr0.001_lc-1_dpth20_mtSIMTUPLE_n10000_ns20_nfvF_rootfc300_sm_sl50_st150_tk_dataCORENLPNONERRECEMBMC2_teHTUREVREDUCEMAXMAPGRU_ccF_tfidfF_vvrF_vvzF/2	972	0.024386797	0.85034883	233.127994	HTUrev_reduceMAX_mapGRU
0.11722609	EDG	0.024067678	0.8529079	8,9	RECNN	RELATEDNESS/SICK/DIRECT/RECNN	aEDG_avfF_bs100_dF_bPOS-NIFW-PAR_clp5.0_cmTREE_cntxt0_dfidx8-9_dtF_ec_fc_kp0.9_kpb1.0_kpn1.0_leaffc0_lr0.001_lc-1_dpth20_mtSIMTUPLE_n10000_ns20_nfvF_rootfc300_sm_sl50_st150_tk_dataCORENLPNONERRECEMBMC2_teHTUREVREDUCEMAXMAPGRU_ccF_tfidfF_vvrF_vvzF_spRECNN	aEDG_avfF_bs100_dF_bPOS-NIFW-PAR_clp5.0_cmTREE_cntxt0_dfidx8-9_dtF_ec_fc_kp0.9_kpb1.0_kpn1.0_leaffc0_lr0.001_lc-1_dpth20_mtSIMTUPLE_n10000_ns20_nfvF_rootfc300_sm_sl50_st150_tk_dataCORENLPNONERRECEMBMC2_teHTUREVREDUCEMAXMAPGRU_ccF_tfidfF_vvrF_vvzF/3	828	0.024552746	0.8471318	209.714666	HTUrev_reduceMAX_mapGRU
0.11443983	EDG	0.022430588	0.85404617	8,9	RECNN	RELATEDNESS/SICK/DIRECT/RECNN	aEDG_avfF_bs100_dF_bPOS-NIFW-PAR_clp5.0_cmTREE_cntxt0_dfidx8-9_dtF_ec_fc_kp0.9_kpb1.0_kpn1.0_leaffc0_lr0.001_lc-1_dpth20_mtSIMTUPLE_n10000_ns20_nfvF_rootfc300_sm_sl50_st150_tk_dataCORENLPNONERRECEMBMC2_teHTUREVREDUCEMAXMAPGRU_ccF_tfidfF_vvrF_vvzF_spRECNN	aEDG_avfF_bs100_dF_bPOS-NIFW-PAR_clp5.0_cmTREE_cntxt0_dfidx8-9_dtF_ec_fc_kp0.9_kpb1.0_kpn1.0_leaffc0_lr0.001_lc-1_dpth20_mtSIMTUPLE_n10000_ns20_nfvF_rootfc300_sm_sl50_st150_tk_dataCORENLPNONERRECEMBMC2_teHTUREVREDUCEMAXMAPGRU_ccF_tfidfF_vvrF_vvzF/4	972	0.023349166	0.8484466	231.528318	HTUrev_reduceMAX_mapGRU
0.12180043	EDG	0.024674365	0.8422901	8,9	RECNN	RELATEDNESS/SICK/DIRECT/RECNN	aEDG_avfF_bs100_dF_bPOS-NIFW-PAR_clp5.0_cmTREE_cntxt0_dfidx8-9_dtF_ec_fc_kp0.9_kpb1.0_kpn1.0_leaffc0_lr0.001_lc-1_dpth20_mtSIMTUPLE_n10000_ns20_nfvF_rootfc300_sm_sl50_st150_tk_dataCORENLPNONERRECEMBMC2_teHTUREVREDUCESUMMAPGRU_ccF_tfidfF_vvrF_vvzF_spRECNN	aEDG_avfF_bs100_dF_bPOS-NIFW-PAR_clp5.0_cmTREE_cntxt0_dfidx8-9_dtF_ec_fc_kp0.9_kpb1.0_kpn1.0_leaffc0_lr0.001_lc-1_dpth20_mtSIMTUPLE_n10000_ns20_nfvF_rootfc300_sm_sl50_st150_tk_dataCORENLPNONERRECEMBMC2_teHTUREVREDUCESUMMAPGRU_ccF_tfidfF_vvrF_vvzF/0	1404	0.026307013	0.831339	305.490911	HTUrev_reduceSUM_mapGRU
0.12022152	EDG	0.024046227	0.84792775	8,9	RECNN	RELATEDNESS/SICK/DIRECT/RECNN	aEDG_avfF_bs100_dF_bPOS-NIFW-PAR_clp5.0_cmTREE_cntxt0_dfidx8-9_dtF_ec_fc_kp0.9_kpb1.0_kpn1.0_leaffc0_lr0.001_lc-1_dpth20_mtSIMTUPLE_n10000_ns20_nfvF_rootfc300_sm_sl50_st150_tk_dataCORENLPNONERRECEMBMC2_teHTUREVREDUCESUMMAPGRU_ccF_tfidfF_vvrF_vvzF_spRECNN	aEDG_avfF_bs100_dF_bPOS-NIFW-PAR_clp5.0_cmTREE_cntxt0_dfidx8-9_dtF_ec_fc_kp0.9_kpb1.0_kpn1.0_leaffc0_lr0.001_lc-1_dpth20_mtSIMTUPLE_n10000_ns20_nfvF_rootfc300_sm_sl50_st150_tk_dataCORENLPNONERRECEMBMC2_teHTUREVREDUCESUMMAPGRU_ccF_tfidfF_vvrF_vvzF/1	1584	0.025865361	0.83492	312.54583	HTUrev_reduceSUM_mapGRU
0.12581673	EDG	0.027052054	0.8301861	8,9	RECNN	RELATEDNESS/SICK/DIRECT/RECNN	aEDG_avfF_bs100_dF_bPOS-NIFW-PAR_clp5.0_cmTREE_cntxt0_dfidx8-9_dtF_ec_fc_kp0.9_kpb1.0_kpn1.0_leaffc0_lr0.001_lc-1_dpth20_mtSIMTUPLE_n10000_ns20_nfvF_rootfc300_sm_sl50_st150_tk_dataCORENLPNONERRECEMBMC2_teHTUREVREDUCESUMMAPGRU_ccF_tfidfF_vvrF_vvzF_spRECNN	aEDG_avfF_bs100_dF_bPOS-NIFW-PAR_clp5.0_cmTREE_cntxt0_dfidx8-9_dtF_ec_fc_kp0.9_kpb1.0_kpn1.0_leaffc0_lr0.001_lc-1_dpth20_mtSIMTUPLE_n10000_ns20_nfvF_rootfc300_sm_sl50_st150_tk_dataCORENLPNONERRECEMBMC2_teHTUREVREDUCESUMMAPGRU_ccF_tfidfF_vvrF_vvzF/2	540	0.027936198	0.8246682	166.85177	HTUrev_reduceSUM_mapGRU
0.12218822	EDG	0.024023734	0.8478268	8,9	RECNN	RELATEDNESS/SICK/DIRECT/RECNN	aEDG_avfF_bs100_dF_bPOS-NIFW-PAR_clp5.0_cmTREE_cntxt0_dfidx8-9_dtF_ec_fc_kp0.9_kpb1.0_kpn1.0_leaffc0_lr0.001_lc-1_dpth20_mtSIMTUPLE_n10000_ns20_nfvF_rootfc300_sm_sl50_st150_tk_dataCORENLPNONERRECEMBMC2_teHTUREVREDUCESUMMAPGRU_ccF_tfidfF_vvrF_vvzF_spRECNN	aEDG_avfF_bs100_dF_bPOS-NIFW-PAR_clp5.0_cmTREE_cntxt0_dfidx8-9_dtF_ec_fc_kp0.9_kpb1.0_kpn1.0_leaffc0_lr0.001_lc-1_dpth20_mtSIMTUPLE_n10000_ns20_nfvF_rootfc300_sm_sl50_st150_tk_dataCORENLPNONERRECEMBMC2_teHTUREVREDUCESUMMAPGRU_ccF_tfidfF_vvrF_vvzF/3	1836	0.026253505	0.8316956	348.652326	HTUrev_reduceSUM_mapGRU
0.12085382	EDG	0.02495591	0.83910084	8,9	RECNN	RELATEDNESS/SICK/DIRECT/RECNN	aEDG_avfF_bs100_dF_bPOS-NIFW-PAR_clp5.0_cmTREE_cntxt0_dfidx8-9_dtF_ec_fc_kp0.9_kpb1.0_kpn1.0_leaffc0_lr0.001_lc-1_dpth20_mtSIMTUPLE_n10000_ns20_nfvF_rootfc300_sm_sl50_st150_tk_dataCORENLPNONERRECEMBMC2_teHTUREVREDUCESUMMAPGRU_ccF_tfidfF_vvrF_vvzF_spRECNN	aEDG_avfF_bs100_dF_bPOS-NIFW-PAR_clp5.0_cmTREE_cntxt0_dfidx8-9_dtF_ec_fc_kp0.9_kpb1.0_kpn1.0_leaffc0_lr0.001_lc-1_dpth20_mtSIMTUPLE_n10000_ns20_nfvF_rootfc300_sm_sl50_st150_tk_dataCORENLPNONERRECEMBMC2_teHTUREVREDUCESUMMAPGRU_ccF_tfidfF_vvrF_vvzF/4	1332	0.025988864	0.83265746	284.042365	HTUrev_reduceSUM_mapGRU
0.1155743		0.023229612	0.8530894		RNN	RELATEDNESS/SICK/DIRECT/RNN	aEDG_avfF_bs100_dF_b_clp5.0_cmAGGREGATE_cntxt0_dfidx0-1_dtF_fc_kp0.9_kpb1.0_kpn1.0_leaffc150_lr0.001_lc-1_dpth20_mtSIMTUPLE_n10000_ns20_nfvF_rootfc300_sm_sl50_st0_tk_dataCORENLPNONERRECEMBMC2_teFLATSUM_ccF_tfidfF_vvrF_vvzF_spRNN	aEDG_avfF_bs100_dF_b_clp5.0_cmAGGREGATE_cntxt0_dfidx0-1_dtF_fc_kp0.9_kpb1.0_kpn1.0_leaffc150_lr0.001_lc-1_dpth20_mtSIMTUPLE_n10000_ns20_nfvF_rootfc300_sm_sl50_st0_tk_dataCORENLPNONERRECEMBMC2_teFLATSUM_ccF_tfidfF_vvrF_vvzF/0	1368	0.023603516	0.8509755	96.973261	
0.118073374		0.024528207	0.8485569		RNN	RELATEDNESS/SICK/DIRECT/RNN	aEDG_avfF_bs100_dF_b_clp5.0_cmAGGREGATE_cntxt0_dfidx0-1_dtF_fc_kp0.9_kpb1.0_kpn1.0_leaffc150_lr0.001_lc-1_dpth20_mtSIMTUPLE_n10000_ns20_nfvF_rootfc300_sm_sl50_st0_tk_dataCORENLPNONERRECEMBMC2_teFLATSUM_ccF_tfidfF_vvrF_vvzF_spRNN	aEDG_avfF_bs100_dF_b_clp5.0_cmAGGREGATE_cntxt0_dfidx0-1_dtF_fc_kp0.9_kpb1.0_kpn1.0_leaffc150_lr0.001_lc-1_dpth20_mtSIMTUPLE_n10000_ns20_nfvF_rootfc300_sm_sl50_st0_tk_dataCORENLPNONERRECEMBMC2_teFLATSUM_ccF_tfidfF_vvrF_vvzF/1	1152	0.024769729	0.84759855	85.888756	
0.1148009		0.022954602	0.8529377		RNN	RELATEDNESS/SICK/DIRECT/RNN	aEDG_avfF_bs100_dF_b_clp5.0_cmAGGREGATE_cntxt0_dfidx0-1_dtF_fc_kp0.9_kpb1.0_kpn1.0_leaffc150_lr0.001_lc-1_dpth20_mtSIMTUPLE_n10000_ns20_nfvF_rootfc300_sm_sl50_st0_tk_dataCORENLPNONERRECEMBMC2_teFLATSUM_ccF_tfidfF_vvrF_vvzF_spRNN	aEDG_avfF_bs100_dF_b_clp5.0_cmAGGREGATE_cntxt0_dfidx0-1_dtF_fc_kp0.9_kpb1.0_kpn1.0_leaffc150_lr0.001_lc-1_dpth20_mtSIMTUPLE_n10000_ns20_nfvF_rootfc300_sm_sl50_st0_tk_dataCORENLPNONERRECEMBMC2_teFLATSUM_ccF_tfidfF_vvrF_vvzF/2	1584	0.023560973	0.84829134	105.706846	
0.120334744		0.0244669	0.85812473		RNN	RELATEDNESS/SICK/DIRECT/RNN	aEDG_avfF_bs100_dF_b_clp5.0_cmAGGREGATE_cntxt0_dfidx0-1_dtF_fc_kp0.9_kpb1.0_kpn1.0_leaffc150_lr0.001_lc-1_dpth20_mtSIMTUPLE_n10000_ns20_nfvF_rootfc300_sm_sl50_st0_tk_dataCORENLPNONERRECEMBMC2_teFLATSUM_ccF_tfidfF_vvrF_vvzF_spRNN	aEDG_avfF_bs100_dF_b_clp5.0_cmAGGREGATE_cntxt0_dfidx0-1_dtF_fc_kp0.9_kpb1.0_kpn1.0_leaffc150_lr0.001_lc-1_dpth20_mtSIMTUPLE_n10000_ns20_nfvF_rootfc300_sm_sl50_st0_tk_dataCORENLPNONERRECEMBMC2_teFLATSUM_ccF_tfidfF_vvrF_vvzF/3	1332	0.025518436	0.84836125	98.276238	
0.11513862		0.022979926	0.8540369		RNN	RELATEDNESS/SICK/DIRECT/RNN	aEDG_avfF_bs100_dF_b_clp5.0_cmAGGREGATE_cntxt0_dfidx0-1_dtF_fc_kp0.9_kpb1.0_kpn1.0_leaffc150_lr0.001_lc-1_dpth20_mtSIMTUPLE_n10000_ns20_nfvF_rootfc300_sm_sl50_st0_tk_dataCORENLPNONERRECEMBMC2_teFLATSUM_ccF_tfidfF_vvrF_vvzF_spRNN	aEDG_avfF_bs100_dF_b_clp5.0_cmAGGREGATE_cntxt0_dfidx0-1_dtF_fc_kp0.9_kpb1.0_kpn1.0_leaffc150_lr0.001_lc-1_dpth20_mtSIMTUPLE_n10000_ns20_nfvF_rootfc300_sm_sl50_st0_tk_dataCORENLPNONERRECEMBMC2_teFLATSUM_ccF_tfidfF_vvrF_vvzF/4	2268	0.023558792	0.85022867	134.31659	
0.11972184		0.026134614	0.854484	2,3	RNN	RELATEDNESS/SICK/DIRECT/RNN	aEDG_avfF_bs100_dF_b_clp5.0_cmAGGREGATE_cntxt0_dfidx2-3_dtF_fc_kp0.9_kpb1.0_kpn1.0_leaffc150_lr0.001_lc-1_dpth20_mtSIMTUPLE_n10000_ns20_nfvF_rootfc300_sm_sl50_st0_tk_dataCORENLPNONERRECEMBMC2_teFLATSUM_ccF_tfidfF_vvrF_vvzF_spRNN	aEDG_avfF_bs100_dF_b_clp5.0_cmAGGREGATE_cntxt0_dfidx2-3_dtF_fc_kp0.9_kpb1.0_kpn1.0_leaffc150_lr0.001_lc-1_dpth20_mtSIMTUPLE_n10000_ns20_nfvF_rootfc300_sm_sl50_st0_tk_dataCORENLPNONERRECEMBMC2_teFLATSUM_ccF_tfidfF_vvrF_vvzF/0	1116	0.025239559	0.8449066	86.509321	
0.12142037		0.026661607	0.8539844	2,3	RNN	RELATEDNESS/SICK/DIRECT/RNN	aEDG_avfF_bs100_dF_b_clp5.0_cmAGGREGATE_cntxt0_dfidx2-3_dtF_fc_kp0.9_kpb1.0_kpn1.0_leaffc150_lr0.001_lc-1_dpth20_mtSIMTUPLE_n10000_ns20_nfvF_rootfc300_sm_sl50_st0_tk_dataCORENLPNONERRECEMBMC2_teFLATSUM_ccF_tfidfF_vvrF_vvzF_spRNN	aEDG_avfF_bs100_dF_b_clp5.0_cmAGGREGATE_cntxt0_dfidx2-3_dtF_fc_kp0.9_kpb1.0_kpn1.0_leaffc150_lr0.001_lc-1_dpth20_mtSIMTUPLE_n10000_ns20_nfvF_rootfc300_sm_sl50_st0_tk_dataCORENLPNONERRECEMBMC2_teFLATSUM_ccF_tfidfF_vvrF_vvzF/1	1224	0.025959818	0.8448883	92.964541	
