dev_best_accuracy_t33	dev_best_accuracy_t50	dev_best_accuracy_t66	dev_best_f1_t33	dev_best_f1_t50	dev_best_f1_t66	dev_best_precision_t33	dev_best_precision_t50	dev_best_precision_t66	dev_best_recall_t33	dev_best_recall_t50	dev_best_recall_t66	dev_file_indices	dir	path	run_desc	run_description	steps_train	test_accuracy_t33	test_accuracy_t50	test_accuracy_t66	test_f1_t33	test_f1_t50	test_f1_t66	test_precision_t33	test_precision_t50	test_precision_t66	test_recall_t33	test_recall_t50	test_recall_t66	time_s	tree_embedder
0.908	0.9114	0.9098	0.9101211043477744	0.9122250642366128	0.9094559533027655	0.8916539	0.90594256	0.91515154	0.9293695	0.9185954	0.9038308	6,7	RECNN_WRONGAH	SENTIMENT/IMDB/DIRECT/RECNN_WRONGAH	aEDG_avfF_bs100_dF_bPOS-NIFW-PAR_clp5.0_cmTREE_cntxt0_dfidx6-7_dtF_ec_fc400_kp0.9_kpb1.0_kpn1.0_leaffc0_lr0.001_lc-1_dpth50_mtMULTICLASS_n10000_ns20_nfvF_rootfc_sm_sl500_st350_tkSTM_dataCORENLPNONERRECEMBMC20_teHTUREDUCEMAXMAPGRU_ccF_tfidfF_vvrF_vvzF_spWRONGAH	aEDG_avfF_bs100_dF_bPOS-NIFW-PAR_clp5.0_cmTREE_cntxt0_dfidx6-7_dtF_ec_fc400_kp0.9_kpb1.0_kpn1.0_leaffc0_lr0.001_lc-1_dpth50_mtMULTICLASS_n10000_ns20_nfvF_rootfc_sm_sl500_st350_tkSTM_dataCORENLPNONERRECEMBMC20_teHTUREDUCEMAXMAPGRU_ccF_tfidfF_vvrF_vvzF/3	1800	0.8978359	0.900036	0.90047604	0.9004055621851216	0.901174540463236	0.9002245444457716	0.8782807	0.89099157	0.90246844	0.92367387	0.9115929	0.89799184	2650.371135	
0.9034	0.9028	0.9014	0.9064859224405964	0.9034565388144998	0.8994493044598679	0.88040614	0.89952534	0.9198999	0.934158	0.9074222	0.8798883	6,7	RECNN_WRONGAH	SENTIMENT/IMDB/DIRECT/RECNN_WRONGAH	aEDG_avfF_bs100_dF_bPOS-NIFW-PAR_clp5.0_cmTREE_cntxt0_dfidx6-7_dtF_ec_fc400_kp0.9_kpb1.0_kpn1.0_leaffc0_lr0.001_lc-1_dpth50_mtMULTICLASS_n10000_ns20_nfvF_rootfc_sm_sl500_st350_tkSTM_dataCORENLPNONERRECEMBMC20_teHTUREDUCEMAXMAPGRU_ccF_tfidfF_vvrF_vvzF_spWRONGAH	aEDG_avfF_bs100_dF_bPOS-NIFW-PAR_clp5.0_cmTREE_cntxt0_dfidx6-7_dtF_ec_fc400_kp0.9_kpb1.0_kpn1.0_leaffc0_lr0.001_lc-1_dpth50_mtMULTICLASS_n10000_ns20_nfvF_rootfc_sm_sl500_st350_tkSTM_dataCORENLPNONERRECEMBMC20_teHTUREDUCEMAXMAPGRU_ccF_tfidfF_vvrF_vvzF/4	1000	0.9026361	0.9072363	0.9066763	0.9056661846659417	0.9075322253331013	0.9047482897603004	0.8782981	0.9046105	0.9237952	0.9347948	0.9104728	0.8864709	2246.770543	
0.9018	0.9062	0.9022	0.9049370899570697	0.9059931867441243	0.8986948063024249	0.88388807	0.91572124	0.9405898	0.9270131	0.89646965	0.86037284	8,9	RECNN_WRONGAH	SENTIMENT/IMDB/DIRECT/RECNN_WRONGAH	aEDG_avfF_bs100_dF_bPOS-NIFW-PAR_clp5.0_cmTREE_cntxt0_dfidx8-9_dtF_ec_fc400_kp0.9_kpb1.0_kpn1.0_leaffc0_lr0.001_lc-1_dpth50_mtMULTICLASS_n10000_ns20_nfvF_rootfc_sm_sl500_st350_tkSTM_dataCORENLPNONERRECEMBMC20_teHTUREDUCEMAXMAPGRU_ccF_tfidfF_vvrF_vvzF_spWRONGAH	aEDG_avfF_bs100_dF_bPOS-NIFW-PAR_clp5.0_cmTREE_cntxt0_dfidx8-9_dtF_ec_fc400_kp0.9_kpb1.0_kpn1.0_leaffc0_lr0.001_lc-1_dpth50_mtMULTICLASS_n10000_ns20_nfvF_rootfc_sm_sl500_st350_tkSTM_dataCORENLPNONERRECEMBMC20_teHTUREDUCEMAXMAPGRU_ccF_tfidfF_vvrF_vvzF/0	800	0.90615624	0.90655625	0.8972359	0.9084380778024495	0.905256290613761	0.8917632505770925	0.8868399	0.9179896	0.9418832	0.9311145	0.89287144	0.84670776	2145.505391	
0.9072	0.9082	0.9088	0.9099378895978703	0.9090188507471424	0.9075050917878189	0.890916	0.9084786	0.9286011	0.9297898	0.9095597	0.88734627	8,9	RECNN_WRONGAH	SENTIMENT/IMDB/DIRECT/RECNN_WRONGAH	aEDG_avfF_bs100_dF_bPOS-NIFW-PAR_clp5.0_cmTREE_cntxt0_dfidx8-9_dtF_ec_fc400_kp0.9_kpb1.0_kpn1.0_leaffc0_lr0.001_lc-1_dpth50_mtMULTICLASS_n10000_ns20_nfvF_rootfc_sm_sl500_st350_tkSTM_dataCORENLPNONERRECEMBMC20_teHTUREDUCEMAXMAPGRU_ccF_tfidfF_vvrF_vvzF_spWRONGAH	aEDG_avfF_bs100_dF_bPOS-NIFW-PAR_clp5.0_cmTREE_cntxt0_dfidx8-9_dtF_ec_fc400_kp0.9_kpb1.0_kpn1.0_leaffc0_lr0.001_lc-1_dpth50_mtMULTICLASS_n10000_ns20_nfvF_rootfc_sm_sl500_st350_tkSTM_dataCORENLPNONERRECEMBMC20_teHTUREDUCEMAXMAPGRU_ccF_tfidfF_vvrF_vvzF/1	1200	0.90383613	0.9048362	0.9046762	0.906027685451592	0.9048362359815253	0.9025636869075363	0.885806	0.9048	0.9229804	0.9271942	0.9048724	0.88303065	2345.989843	
0.902	0.9014	0.9004	0.9028933931079465	0.9014590921175925	0.8995967377312136	0.9021782	0.9085415	0.91471916	0.9036097	0.8944863	0.88496625	8,9	RECNN_WRONGAH	SENTIMENT/IMDB/DIRECT/RECNN_WRONGAH	aEDG_avfF_bs100_dF_bPOS-NIFW-PAR_clp5.0_cmTREE_cntxt0_dfidx8-9_dtF_ec_fc400_kp0.9_kpb1.0_kpn1.0_leaffc0_lr0.001_lc-1_dpth50_mtMULTICLASS_n10000_ns20_nfvF_rootfc_sm_sl500_st350_tkSTM_dataCORENLPNONERRECEMBMC20_teHTUREDUCEMAXMAPGRU_ccF_tfidfF_vvrF_vvzF_spWRONGAH	aEDG_avfF_bs100_dF_bPOS-NIFW-PAR_clp5.0_cmTREE_cntxt0_dfidx8-9_dtF_ec_fc400_kp0.9_kpb1.0_kpn1.0_leaffc0_lr0.001_lc-1_dpth50_mtMULTICLASS_n10000_ns20_nfvF_rootfc_sm_sl500_st350_tkSTM_dataCORENLPNONERRECEMBMC20_teHTUREDUCEMAXMAPGRU_ccF_tfidfF_vvrF_vvzF/2	2600	0.90211606	0.90123606	0.899036	0.9019906323628538	0.8999959484513512	0.8967604488493234	0.903112	0.91140276	0.9173989	0.90087205	0.88887113	0.87703013	3080.631164	
0.8988	0.9032	0.9038	0.90372905028202	0.9068514432719398	0.9062925931751236	0.8683729	0.8807477	0.8905054	0.94208646	0.9345498	0.92264974	8,9	RECNN_WRONGAH	SENTIMENT/IMDB/DIRECT/RECNN_WRONGAH	aEDG_avfF_bs100_dF_bPOS-NIFW-PAR_clp5.0_cmTREE_cntxt0_dfidx8-9_dtF_ec_fc400_kp0.9_kpb1.0_kpn1.0_leaffc0_lr0.001_lc-1_dpth50_mtMULTICLASS_n10000_ns20_nfvF_rootfc_sm_sl500_st350_tkSTM_dataCORENLPNONERRECEMBMC20_teHTUREDUCEMAXMAPGRU_ccF_tfidfF_vvrF_vvzF_spWRONGAH	aEDG_avfF_bs100_dF_bPOS-NIFW-PAR_clp5.0_cmTREE_cntxt0_dfidx8-9_dtF_ec_fc400_kp0.9_kpb1.0_kpn1.0_leaffc0_lr0.001_lc-1_dpth50_mtMULTICLASS_n10000_ns20_nfvF_rootfc_sm_sl500_st350_tkSTM_dataCORENLPNONERRECEMBMC20_teHTUREDUCEMAXMAPGRU_ccF_tfidfF_vvrF_vvzF/3	1600	0.899996	0.9030761	0.9043162	0.9043903963803317	0.9062270254150071	0.9063649976161913	0.86629057	0.87766117	0.8873304	0.9459957	0.93671495	0.9262341	2579.557045	
0.8994	0.9046	0.8914	0.9016233458817323	0.9031472076461519	0.8850793734483382	0.8892747	0.92512476	0.9487296	0.9143197	0.88218963	0.8294328	8,9	RECNN_WRONGAH	SENTIMENT/IMDB/DIRECT/RECNN_WRONGAH	aEDG_avfF_bs100_dF_bPOS-NIFW-PAR_clp5.0_cmTREE_cntxt0_dfidx8-9_dtF_ec_fc400_kp0.9_kpb1.0_kpn1.0_leaffc0_lr0.001_lc-1_dpth50_mtMULTICLASS_n10000_ns20_nfvF_rootfc_sm_sl500_st350_tkSTM_dataCORENLPNONERRECEMBMC20_teHTUREDUCEMAXMAPGRU_ccF_tfidfF_vvrF_vvzF_spWRONGAH	aEDG_avfF_bs100_dF_bPOS-NIFW-PAR_clp5.0_cmTREE_cntxt0_dfidx8-9_dtF_ec_fc400_kp0.9_kpb1.0_kpn1.0_leaffc0_lr0.001_lc-1_dpth50_mtMULTICLASS_n10000_ns20_nfvF_rootfc_sm_sl500_st350_tkSTM_dataCORENLPNONERRECEMBMC20_teHTUREDUCEMAXMAPGRU_ccF_tfidfF_vvrF_vvzF/4	600	0.9025561	0.89807594	0.88595545	0.9035781795440152	0.8949884681426287	0.8773816404261515	0.8941637	0.92290694	0.94866073	0.91319305	0.8687095	0.8160653	2073.039532	
0.9024	0.9038	0.8894	0.9057187245306214	0.9028086724457449	0.8827147389307095	0.8779026	0.91444945	0.9420552	0.9353551	0.8914605	0.830407	6,7	RECNN_WRONGAH	SENTIMENT/IMDB/DIRECT/RECNN_WRONGAH	aEDG_avfF_bs100_dF_bPOS-NIFW-PAR_clp5.0_cmTREE_cntxt0_dfidx6-7_dtF_ec_fc400_kp0.9_kpb1.0_kpn1.0_leaffc0_lr0.001_lc-1_dpth50_mtMULTICLASS_n10000_ns20_nfvF_rootfc_sm_sl500_st350_tkSTM_dataCORENLPNONERRECEMBMC20_teHTUREDUCEMAXMAPGRUPL_ccF_tfidfF_vvrF_vvzF_spWRONGAH	aEDG_avfF_bs100_dF_bPOS-NIFW-PAR_clp5.0_cmTREE_cntxt0_dfidx6-7_dtF_ec_fc400_kp0.9_kpb1.0_kpn1.0_leaffc0_lr0.001_lc-1_dpth50_mtMULTICLASS_n10000_ns20_nfvF_rootfc_sm_sl500_st350_tkSTM_dataCORENLPNONERRECEMBMC20_teHTUREDUCEMAXMAPGRUPL_ccF_tfidfF_vvrF_vvzF/0	600	0.8982759	0.900756	0.8902356	0.9015752162102683	0.8993223421543459	0.8837287862936297	0.8732194	0.91246706	0.9393748	0.9318345	0.8865509	0.8343067	2827.823603	HTU_reduceMAX_mapGRU_pl
0.8998	0.9002	0.8992	0.8990530100259516	0.8984327356229188	0.8964241467920327	0.90801793	0.91690904	0.92415255	0.8902634	0.88068634	0.87031126	6,7	RECNN_WRONGAH	SENTIMENT/IMDB/DIRECT/RECNN_WRONGAH	aEDG_avfF_bs100_dF_bPOS-NIFW-PAR_clp5.0_cmTREE_cntxt0_dfidx6-7_dtF_ec_fc400_kp0.9_kpb1.0_kpn1.0_leaffc0_lr0.001_lc-1_dpth50_mtMULTICLASS_n10000_ns20_nfvF_rootfc_sm_sl500_st350_tkSTM_dataCORENLPNONERRECEMBMC20_teHTUREDUCEMAXMAPGRUPL_ccF_tfidfF_vvrF_vvzF_spWRONGAH	aEDG_avfF_bs100_dF_bPOS-NIFW-PAR_clp5.0_cmTREE_cntxt0_dfidx6-7_dtF_ec_fc400_kp0.9_kpb1.0_kpn1.0_leaffc0_lr0.001_lc-1_dpth50_mtMULTICLASS_n10000_ns20_nfvF_rootfc_sm_sl500_st350_tkSTM_dataCORENLPNONERRECEMBMC20_teHTUREDUCEMAXMAPGRUPL_ccF_tfidfF_vvrF_vvzF/1	2200	0.89967597	0.899436	0.8953158	0.899066346726057	0.897688443886167	0.892202532939172	0.9045267	0.91352606	0.91951096	0.8936715	0.8823906	0.8664693	5027.913669	HTU_reduceMAX_mapGRU_pl
0.9038	0.906	0.9048	0.9070531380554983	0.9068199776910283	0.9031733494702583	0.87935555	0.90110326	0.92116183	0.9365523	0.91260976	0.8858739	6,7	RECNN_WRONGAH	SENTIMENT/IMDB/DIRECT/RECNN_WRONGAH	aEDG_avfF_bs100_dF_bPOS-NIFW-PAR_clp5.0_cmTREE_cntxt0_dfidx6-7_dtF_ec_fc400_kp0.9_kpb1.0_kpn1.0_leaffc0_lr0.001_lc-1_dpth50_mtMULTICLASS_n10000_ns20_nfvF_rootfc_sm_sl500_st350_tkSTM_dataCORENLPNONERRECEMBMC20_teHTUREDUCEMAXMAPGRUPL_ccF_tfidfF_vvrF_vvzF_spWRONGAH	aEDG_avfF_bs100_dF_bPOS-NIFW-PAR_clp5.0_cmTREE_cntxt0_dfidx6-7_dtF_ec_fc400_kp0.9_kpb1.0_kpn1.0_leaffc0_lr0.001_lc-1_dpth50_mtMULTICLASS_n10000_ns20_nfvF_rootfc_sm_sl500_st350_tkSTM_dataCORENLPNONERRECEMBMC20_teHTUREDUCEMAXMAPGRUPL_ccF_tfidfF_vvrF_vvzF/2	1000	0.899596	0.9015561	0.899156	0.90244846738587	0.9019013975294538	0.8970305923592373	0.8774847	0.89871305	0.91630507	0.9288743	0.9051124	0.8785503	4369.557684	HTU_reduceMAX_mapGRU_pl
0.9046	0.9058	0.8984	0.9083926017377806	0.9060817694844482	0.8952577461855686	0.87560165	0.90554005	0.92619455	0.94373506	0.9066241	0.86632085	6,7	RECNN_WRONGAH	SENTIMENT/IMDB/DIRECT/RECNN_WRONGAH	aEDG_avfF_bs100_dF_bPOS-NIFW-PAR_clp5.0_cmTREE_cntxt0_dfidx6-7_dtF_ec_fc400_kp0.9_kpb1.0_kpn1.0_leaffc0_lr0.001_lc-1_dpth50_mtMULTICLASS_n10000_ns20_nfvF_rootfc_sm_sl500_st350_tkSTM_dataCORENLPNONERRECEMBMC20_teHTUREDUCEMAXMAPGRUPL_ccF_tfidfF_vvrF_vvzF_spWRONGAH	aEDG_avfF_bs100_dF_bPOS-NIFW-PAR_clp5.0_cmTREE_cntxt0_dfidx6-7_dtF_ec_fc400_kp0.9_kpb1.0_kpn1.0_leaffc0_lr0.001_lc-1_dpth50_mtMULTICLASS_n10000_ns20_nfvF_rootfc_sm_sl500_st350_tkSTM_dataCORENLPNONERRECEMBMC20_teHTUREDUCEMAXMAPGRUPL_ccF_tfidfF_vvrF_vvzF/3	800	0.8976359	0.90403616	0.900276	0.9014139070681207	0.904089900536568	0.8968854793765516	0.8692971	0.903548	0.9284124	0.93599486	0.9046324	0.8674294	2618.624153	HTU_reduceMAX_mapGRU_pl
0.8992	0.9038	0.8982	0.9019455349328567	0.9039728379010062	0.8955897802260915	0.8800304	0.9045146	0.92148584	0.92498004	0.9034318	0.87110937	6,7	RECNN_WRONGAH	SENTIMENT/IMDB/DIRECT/RECNN_WRONGAH	aEDG_avfF_bs100_dF_bPOS-NIFW-PAR_clp5.0_cmTREE_cntxt0_dfidx6-7_dtF_ec_fc400_kp0.9_kpb1.0_kpn1.0_leaffc0_lr0.001_lc-1_dpth50_mtMULTICLASS_n10000_ns20_nfvF_rootfc_sm_sl500_st350_tkSTM_dataCORENLPNONERRECEMBMC20_teHTUREDUCEMAXMAPGRUPL_ccF_tfidfF_vvrF_vvzF_spWRONGAH	aEDG_avfF_bs100_dF_bPOS-NIFW-PAR_clp5.0_cmTREE_cntxt0_dfidx6-7_dtF_ec_fc400_kp0.9_kpb1.0_kpn1.0_leaffc0_lr0.001_lc-1_dpth50_mtMULTICLASS_n10000_ns20_nfvF_rootfc_sm_sl500_st350_tkSTM_dataCORENLPNONERRECEMBMC20_teHTUREDUCEMAXMAPGRUPL_ccF_tfidfF_vvrF_vvzF/4	800	0.899796	0.90163606	0.90051603	0.9021828166540736	0.901541541382124	0.8979608423963731	0.8811594	0.90237254	0.92159337	0.9242339	0.9007121	0.87551004	2718.629733	HTU_reduceMAX_mapGRU_pl
0.906	0.9056	0.906	0.9086314317251623	0.9059011126432769	0.9036095088447655	0.89096457	0.9106212	0.93545645	0.9270131	0.9012297	0.8738596	8,9	RECNN_WRONGAH	SENTIMENT/IMDB/DIRECT/RECNN_WRONGAH	aEDG_avfF_bs100_dF_bPOS-NIFW-PAR_clp5.0_cmTREE_cntxt0_dfidx8-9_dtF_ec_fc400_kp0.9_kpb1.0_kpn1.0_leaffc0_lr0.001_lc-1_dpth50_mtMULTICLASS_n10000_ns20_nfvF_rootfc_sm_sl500_st350_tkSTM_dataCORENLPNONERRECEMBMC20_teHTUREDUCEMAXMAPGRUIS_ccF_tfidfF_vvrF_vvzF_spWRONGAH	aEDG_avfF_bs100_dF_bPOS-NIFW-PAR_clp5.0_cmTREE_cntxt0_dfidx8-9_dtF_ec_fc400_kp0.9_kpb1.0_kpn1.0_leaffc0_lr0.001_lc-1_dpth50_mtMULTICLASS_n10000_ns20_nfvF_rootfc_sm_sl500_st350_tkSTM_dataCORENLPNONERRECEMBMC20_teHTUREDUCEMAXMAPGRUIS_ccF_tfidfF_vvrF_vvzF/0	800	0.9067563	0.9076363	0.900116	0.908634835741591	0.906898911698045	0.8962393757094844	0.89065623	0.9141603	0.932388	0.9273542	0.89975196	0.86278903	2630.088558	HTU_reduceMAX_mapGRU_is
0.9004	0.9058	0.908	0.9042676252451078	0.9072651960811878	0.9071082114686598	0.8772846	0.90070367	0.92389965	0.93296313	0.913923	0.8909163	8,9	RECNN_WRONGAH	SENTIMENT/IMDB/DIRECT/RECNN_WRONGAH	aEDG_avfF_bs100_dF_bPOS-NIFW-PAR_clp5.0_cmTREE_cntxt0_dfidx8-9_dtF_ec_fc400_kp0.9_kpb1.0_kpn1.0_leaffc0_lr0.001_lc-1_dpth50_mtMULTICLASS_n10000_ns20_nfvF_rootfc_sm_sl500_st350_tkSTM_dataCORENLPNONERRECEMBMC20_teHTUREDUCEMAXMAPGRUIS_ccF_tfidfF_vvrF_vvzF_spWRONGAH	aEDG_avfF_bs100_dF_bPOS-NIFW-PAR_clp5.0_cmTREE_cntxt0_dfidx8-9_dtF_ec_fc400_kp0.9_kpb1.0_kpn1.0_leaffc0_lr0.001_lc-1_dpth50_mtMULTICLASS_n10000_ns20_nfvF_rootfc_sm_sl500_st350_tkSTM_dataCORENLPNONERRECEMBMC20_teHTUREDUCEMAXMAPGRUIS_ccF_tfidfF_vvrF_vvzF/1	1000	0.90371615	0.9063163	0.9043162	0.9065714164472167	0.9068712996522582	0.9026771971301385	0.88042825	0.9014942	0.9183707	0.9343147	0.912313	0.887511	2783.16712	HTU_reduceMAX_mapGRU_is
0.9018	0.9112	0.9096	0.9061005739475149	0.9128728561354933	0.9089811055051807	0.87481534	0.903301	0.9231084	0.93970644	0.92264974	0.89527965	8,9	RECNN_WRONGAH	SENTIMENT/IMDB/DIRECT/RECNN_WRONGAH	aEDG_avfF_bs100_dF_bPOS-NIFW-PAR_clp5.0_cmTREE_cntxt0_dfidx8-9_dtF_ec_fc400_kp0.9_kpb1.0_kpn1.0_leaffc0_lr0.001_lc-1_dpth50_mtMULTICLASS_n10000_ns20_nfvF_rootfc_sm_sl500_st350_tkSTM_dataCORENLPNONERRECEMBMC20_teHTUREDUCEMAXMAPGRUIS_ccF_tfidfF_vvrF_vvzF_spWRONGAH	aEDG_avfF_bs100_dF_bPOS-NIFW-PAR_clp5.0_cmTREE_cntxt0_dfidx8-9_dtF_ec_fc400_kp0.9_kpb1.0_kpn1.0_leaffc0_lr0.001_lc-1_dpth50_mtMULTICLASS_n10000_ns20_nfvF_rootfc_sm_sl500_st350_tkSTM_dataCORENLPNONERRECEMBMC20_teHTUREDUCEMAXMAPGRUIS_ccF_tfidfF_vvrF_vvzF/2	1000	0.8978359	0.9054762	0.9044362	0.9020179348176632	0.9066266398369731	0.9026923746494044	0.8665143	0.8956902	0.91943246	0.9405552	0.91783345	0.8865509	2763.538269	HTU_reduceMAX_mapGRU_is
0.9088	0.909	0.9042	0.9096313363484207	0.9081735814242348	0.9014200651468084	0.9089109	0.92440426	0.936698	0.910353	0.89250296	0.8687029	8,9	RECNN_WRONGAH	SENTIMENT/IMDB/DIRECT/RECNN_WRONGAH	aEDG_avfF_bs100_dF_bPOS-NIFW-PAR_clp5.0_cmTREE_cntxt0_dfidx8-9_dtF_ec_fc400_kp0.9_kpb1.0_kpn1.0_leaffc0_lr0.001_lc-1_dpth50_mtMULTICLASS_n10000_ns20_nfvF_rootfc_sm_sl500_st350_tkSTM_dataCORENLPNONERRECEMBMC20_teHTUREDUCEMAXMAPGRUIS_ccF_tfidfF_vvrF_vvzF_spWRONGAH	aEDG_avfF_bs100_dF_bPOS-NIFW-PAR_clp5.0_cmTREE_cntxt0_dfidx8-9_dtF_ec_fc400_kp0.9_kpb1.0_kpn1.0_leaffc0_lr0.001_lc-1_dpth50_mtMULTICLASS_n10000_ns20_nfvF_rootfc_sm_sl500_st350_tkSTM_dataCORENLPNONERRECEMBMC20_teHTUREDUCEMAXMAPGRUIS_ccF_tfidfF_vvrF_vvzF/3	1200	0.90883636	0.90695626	0.900396	0.9089747069458466	0.9051927956009025	0.8965775260357367	0.907561	0.9226423	0.9322795	0.9103928	0.8883911	0.86350906	3018.18823	HTU_reduceMAX_mapGRU_is
0.9062	0.907	0.9074	0.9075133228001366	0.9073520488556222	0.9066720489543543	0.9023529	0.91152924	0.92172134	0.912733	0.903213	0.8921063	8,9	RECNN_WRONGAH	SENTIMENT/IMDB/DIRECT/RECNN_WRONGAH	aEDG_avfF_bs100_dF_bPOS-NIFW-PAR_clp5.0_cmTREE_cntxt0_dfidx8-9_dtF_ec_fc400_kp0.9_kpb1.0_kpn1.0_leaffc0_lr0.001_lc-1_dpth50_mtMULTICLASS_n10000_ns20_nfvF_rootfc_sm_sl500_st350_tkSTM_dataCORENLPNONERRECEMBMC20_teHTUREDUCEMAXMAPGRUIS_ccF_tfidfF_vvrF_vvzF_spWRONGAH	aEDG_avfF_bs100_dF_bPOS-NIFW-PAR_clp5.0_cmTREE_cntxt0_dfidx8-9_dtF_ec_fc400_kp0.9_kpb1.0_kpn1.0_leaffc0_lr0.001_lc-1_dpth50_mtMULTICLASS_n10000_ns20_nfvF_rootfc_sm_sl500_st350_tkSTM_dataCORENLPNONERRECEMBMC20_teHTUREDUCEMAXMAPGRUIS_ccF_tfidfF_vvrF_vvzF/4	2400	0.9067163	0.90575624	0.90355617	0.9069062135358651	0.9048465626480068	0.9016119297320158	0.9050275	0.9136286	0.9201233	0.9087927	0.8962317	0.8838307	4313.996622	HTU_reduceMAX_mapGRU_is
0.8934	0.901	0.903	0.8985341427953774	0.903376887999301	0.9032901355818916	0.863836	0.8893159	0.90817964	0.9361364	0.9178897	0.898453	8,9	RECNN_WRONGAH	SENTIMENT/IMDB/DIRECT/RECNN_WRONGAH	aEDG_avfF_bs100_dF_bPOS-NIFW-PAR_clp5.0_cmTREE_cntxt0_dfidx8-9_dtF_ec_fc400_kp0.9_kpb1.0_kpn1.0_leaffc0_lr0.001_lc-1_dpth50_mtMULTICLASS_n10000_ns20_nfvF_rootfc_sm_sl500_st350_tkSTM_dataCORENLPNONERRECEMBMC20_teHTUREDUCEMAXMAPGRUPL_ccF_tfidfF_vvrF_vvzF_spWRONGAH	aEDG_avfF_bs100_dF_bPOS-NIFW-PAR_clp5.0_cmTREE_cntxt0_dfidx8-9_dtF_ec_fc400_kp0.9_kpb1.0_kpn1.0_leaffc0_lr0.001_lc-1_dpth50_mtMULTICLASS_n10000_ns20_nfvF_rootfc_sm_sl500_st350_tkSTM_dataCORENLPNONERRECEMBMC20_teHTUREDUCEMAXMAPGRUPL_ccF_tfidfF_vvrF_vvzF/0	800	0.8972359	0.9021961	0.9031561	0.901112439296365	0.9037666724351223	0.9028685728278028	0.86832345	0.8894484	0.9055207	0.9364749	0.9185535	0.900232	2978.618369	HTU_reduceMAX_mapGRU_pl
0.8912	0.9004	0.8938	0.896341471117237	0.9011904370403884	0.8906732925062874	0.86248624	0.9015482	0.92594177	0.93296313	0.900833	0.8579929	8,9	RECNN_WRONGAH	SENTIMENT/IMDB/DIRECT/RECNN_WRONGAH	aEDG_avfF_bs100_dF_bPOS-NIFW-PAR_clp5.0_cmTREE_cntxt0_dfidx8-9_dtF_ec_fc400_kp0.9_kpb1.0_kpn1.0_leaffc0_lr0.001_lc-1_dpth50_mtMULTICLASS_n10000_ns20_nfvF_rootfc_sm_sl500_st350_tkSTM_dataCORENLPNONERRECEMBMC20_teHTUREDUCEMAXMAPGRUPL_ccF_tfidfF_vvrF_vvzF_spWRONGAH	aEDG_avfF_bs100_dF_bPOS-NIFW-PAR_clp5.0_cmTREE_cntxt0_dfidx8-9_dtF_ec_fc400_kp0.9_kpb1.0_kpn1.0_leaffc0_lr0.001_lc-1_dpth50_mtMULTICLASS_n10000_ns20_nfvF_rootfc_sm_sl500_st350_tkSTM_dataCORENLPNONERRECEMBMC20_teHTUREDUCEMAXMAPGRUPL_ccF_tfidfF_vvrF_vvzF/1	400	0.89075565	0.89611584	0.89123565	0.8952717144904335	0.8961740489548538	0.8866091005386224	0.8596995	0.8956369	0.9259582	0.9339147	0.89671177	0.85046804	2730.305081	HTU_reduceMAX_mapGRU_pl
0.8896	0.8992	0.9002	0.8959275935751689	0.9006309120852738	0.8980592361955413	0.85375494	0.89533514	0.9258635	0.9424831	0.9059897	0.87187624	8,9	RECNN_WRONGAH	SENTIMENT/IMDB/DIRECT/RECNN_WRONGAH	aEDG_avfF_bs100_dF_bPOS-NIFW-PAR_clp5.0_cmTREE_cntxt0_dfidx8-9_dtF_ec_fc400_kp0.9_kpb1.0_kpn1.0_leaffc0_lr0.001_lc-1_dpth50_mtMULTICLASS_n10000_ns20_nfvF_rootfc_sm_sl500_st350_tkSTM_dataCORENLPNONERRECEMBMC20_teHTUREDUCEMAXMAPGRUPL_ccF_tfidfF_vvrF_vvzF_spWRONGAH	aEDG_avfF_bs100_dF_bPOS-NIFW-PAR_clp5.0_cmTREE_cntxt0_dfidx8-9_dtF_ec_fc400_kp0.9_kpb1.0_kpn1.0_leaffc0_lr0.001_lc-1_dpth50_mtMULTICLASS_n10000_ns20_nfvF_rootfc_sm_sl500_st350_tkSTM_dataCORENLPNONERRECEMBMC20_teHTUREDUCEMAXMAPGRUPL_ccF_tfidfF_vvrF_vvzF/2	600	0.8946758	0.90455616	0.900316	0.8998135718396971	0.9053550224579863	0.896982196939634	0.85793066	0.89780504	0.9279788	0.9459957	0.91303307	0.8679894	3172.63883	HTU_reduceMAX_mapGRU_pl
