add_heads	dev_best_accuracy_t33	dev_best_accuracy_t50	dev_best_accuracy_t66	dev_best_f1_t33	dev_best_f1_t50	dev_best_f1_t66	dev_best_precision_t33	dev_best_precision_t50	dev_best_precision_t66	dev_best_recall_t33	dev_best_recall_t50	dev_best_recall_t66	dev_file_indices	dir	path	run_desc	run_description	steps_train	test_accuracy_t33	test_accuracy_t50	test_accuracy_t66	test_f1_t33	test_f1_t50	test_f1_t66	test_precision_t33	test_precision_t50	test_precision_t66	test_recall_t33	test_recall_t50	test_recall_t66	time_s	tree_embedder
	0.8488889	0.857037	0.85037035	0.7841270099691804	0.7833894413352657	0.7620730243380358	0.74848485	0.7913832	0.81077695	0.8233333	0.77555555	0.7188889	6,7	RECNN	ENTAILMENT/SICK/EDGES/RECNN	a_avfF_bs100_dF_bPOS-NIFW-PAR_clp5.0_cmTREE_cntxt0_dfidx6-7_dtF_ec_fc1000_kp0.9_kpb1.0_kpn1.0_leaffc0_lr0.001_lc-1_dpth20_mtMULTICLASS_n10000_ns20_nfvF_rootfc0_sm_sl50_st150_tkENTJ_dataCORENLPNONERRECEMBEDGESMC2_teHTUREDUCEMAXMAPGRUIS_ccF_tfidfF_vvrF_vvzF_spRECNN	a_avfF_bs100_dF_bPOS-NIFW-PAR_clp5.0_cmTREE_cntxt0_dfidx6-7_dtF_ec_fc1000_kp0.9_kpb1.0_kpn1.0_leaffc0_lr0.001_lc-1_dpth20_mtMULTICLASS_n10000_ns20_nfvF_rootfc0_sm_sl50_st150_tkENTJ_dataCORENLPNONERRECEMBEDGESMC2_teHTUREDUCEMAXMAPGRUIS_ccF_tfidfF_vvrF_vvzF/3	468	0.8261958	0.8297815	0.8301874	0.7518593590812216	0.7433176647628839	0.7299914044980391	0.7172871	0.747282	0.77660793	0.789933	0.73939514	0.68865436	129.289955	HTU_reduceMAX_mapGRU_is
	0.8618519	0.86407405	0.8622222	0.797172383130437	0.7959977909007495	0.7888763149256585	0.78061765	0.7964405	0.8062645	0.8144444	0.79555553	0.7722222	6,7	RECNN	ENTAILMENT/SICK/EDGES/RECNN	a_avfF_bs100_dF_bPOS-NIFW-PAR_clp5.0_cmTREE_cntxt0_dfidx6-7_dtF_ec_fc1000_kp0.9_kpb1.0_kpn1.0_leaffc0_lr0.001_lc-1_dpth20_mtMULTICLASS_n10000_ns20_nfvF_rootfc0_sm_sl50_st150_tkENTJ_dataCORENLPNONERRECEMBEDGESMC2_teHTUREDUCEMAXMAPGRUIS_ccF_tfidfF_vvrF_vvzF_spRECNN	a_avfF_bs100_dF_bPOS-NIFW-PAR_clp5.0_cmTREE_cntxt0_dfidx6-7_dtF_ec_fc1000_kp0.9_kpb1.0_kpn1.0_leaffc0_lr0.001_lc-1_dpth20_mtMULTICLASS_n10000_ns20_nfvF_rootfc0_sm_sl50_st150_tkENTJ_dataCORENLPNONERRECEMBEDGESMC2_teHTUREDUCEMAXMAPGRUIS_ccF_tfidfF_vvrF_vvzF/4	936	0.8368852	0.83938843	0.8390501	0.7612634793188967	0.7587398429253465	0.7522649044835851	0.7432328	0.7598209	0.7724551	0.78019077	0.7576619	0.73310333	198.89995	HTU_reduceMAX_mapGRU_is
	0.8196296	0.82	0.8192593	0.7360433666994015	0.7296996624328705	0.7217787802724279	0.7185185	0.73051226	0.7412178	0.7544444	0.72888887	0.7033333	2,3	RECNN	ENTAILMENT/SICK/EDGES/RECNN	a_avfF_bs100_dF_bPOS-NIFW-PAR_clp5.0_cmTREE_cntxt0_dfidx2-3_dtF_ec_fc1000_kp0.9_kpb1.0_kpn1.0_leaffc0_lr0.001_lc-1_dpth20_mtMULTICLASS_n10000_ns20_nfvF_rootfc0_sm_sl50_st150_tkENTJ_dataCORENLPNONERRECEMBEDGESMC2_teHTUREDUCEMAXMAPGRUPL_ccF_tfidfF_vvrF_vvzF_spRECNN	a_avfF_bs100_dF_bPOS-NIFW-PAR_clp5.0_cmTREE_cntxt0_dfidx2-3_dtF_ec_fc1000_kp0.9_kpb1.0_kpn1.0_leaffc0_lr0.001_lc-1_dpth20_mtMULTICLASS_n10000_ns20_nfvF_rootfc0_sm_sl50_st150_tkENTJ_dataCORENLPNONERRECEMBEDGESMC2_teHTUREDUCEMAXMAPGRUPL_ccF_tfidfF_vvrF_vvzF/0	1080	0.7963602	0.79717207	0.79818684	0.7034482646510335	0.6955108819347191	0.6878074537170253	0.68351525	0.69607645	0.7100259	0.72457886	0.6949462	0.6669373	204.004533	HTU_reduceMAX_mapGRU_pl
	0.82	0.82074076	0.82148147	0.7372972823303923	0.7308120625762905	0.7245714313156744	0.71789473	0.73162585	0.74588233	0.75777775	0.73	0.70444447	2,3	RECNN	ENTAILMENT/SICK/EDGES/RECNN	a_avfF_bs100_dF_bPOS-NIFW-PAR_clp5.0_cmTREE_cntxt0_dfidx2-3_dtF_ec_fc1000_kp0.9_kpb1.0_kpn1.0_leaffc0_lr0.001_lc-1_dpth20_mtMULTICLASS_n10000_ns20_nfvF_rootfc0_sm_sl50_st150_tkENTJ_dataCORENLPNONERRECEMBEDGESMC2_teHTUREDUCEMAXMAPGRUPL_ccF_tfidfF_vvrF_vvzF_spRECNN	a_avfF_bs100_dF_bPOS-NIFW-PAR_clp5.0_cmTREE_cntxt0_dfidx2-3_dtF_ec_fc1000_kp0.9_kpb1.0_kpn1.0_leaffc0_lr0.001_lc-1_dpth20_mtMULTICLASS_n10000_ns20_nfvF_rootfc0_sm_sl50_st150_tkENTJ_dataCORENLPNONERRECEMBEDGESMC2_teHTUREDUCEMAXMAPGRUPL_ccF_tfidfF_vvrF_vvzF/1	864	0.80454636	0.8044787	0.80562884	0.7147793201417943	0.7065394281942418	0.7004483251123128	0.6958862	0.70697016	0.72019726	0.734727	0.70610917	0.6817536	177.995518	HTU_reduceMAX_mapGRU_pl
	0.8088889	0.82629627	0.81074077	0.7364657635890485	0.7381351158801409	0.6863106475463414	0.6814745	0.7418631	0.76680386	0.8011111	0.73444444	0.6211111	2,3	RECNN	ENTAILMENT/SICK/EDGES/RECNN	a_avfF_bs100_dF_bPOS-NIFW-PAR_clp5.0_cmTREE_cntxt0_dfidx2-3_dtF_ec_fc1000_kp0.9_kpb1.0_kpn1.0_leaffc0_lr0.001_lc-1_dpth20_mtMULTICLASS_n10000_ns20_nfvF_rootfc0_sm_sl50_st150_tkENTJ_dataCORENLPNONERRECEMBEDGESMC2_teHTUREDUCEMAXMAPGRUPL_ccF_tfidfF_vvrF_vvzF_spRECNN	a_avfF_bs100_dF_bPOS-NIFW-PAR_clp5.0_cmTREE_cntxt0_dfidx2-3_dtF_ec_fc1000_kp0.9_kpb1.0_kpn1.0_leaffc0_lr0.001_lc-1_dpth20_mtMULTICLASS_n10000_ns20_nfvF_rootfc0_sm_sl50_st150_tkENTJ_dataCORENLPNONERRECEMBEDGESMC2_teHTUREDUCEMAXMAPGRUPL_ccF_tfidfF_vvrF_vvzF/2	324	0.7904066	0.79696906	0.7934511	0.7104131182829612	0.6937442610075241	0.6593014409016187	0.6584647	0.6976601	0.73227566	0.7712604	0.68987215	0.59955347	114.701588	HTU_reduceMAX_mapGRU_pl
	0.8233333	0.83111113	0.8277778	0.744509943847543	0.7463848892598048	0.7316791625452234	0.7187177	0.74721605	0.76110446	0.7722222	0.7455556	0.70444447	2,3	RECNN	ENTAILMENT/SICK/EDGES/RECNN	a_avfF_bs100_dF_bPOS-NIFW-PAR_clp5.0_cmTREE_cntxt0_dfidx2-3_dtF_ec_fc1000_kp0.9_kpb1.0_kpn1.0_leaffc0_lr0.001_lc-1_dpth20_mtMULTICLASS_n10000_ns20_nfvF_rootfc0_sm_sl50_st150_tkENTJ_dataCORENLPNONERRECEMBEDGESMC2_teHTUREDUCEMAXMAPGRUPL_ccF_tfidfF_vvrF_vvzF_spRECNN	a_avfF_bs100_dF_bPOS-NIFW-PAR_clp5.0_cmTREE_cntxt0_dfidx2-3_dtF_ec_fc1000_kp0.9_kpb1.0_kpn1.0_leaffc0_lr0.001_lc-1_dpth20_mtMULTICLASS_n10000_ns20_nfvF_rootfc0_sm_sl50_st150_tkENTJ_dataCORENLPNONERRECEMBEDGESMC2_teHTUREDUCEMAXMAPGRUPL_ccF_tfidfF_vvrF_vvzF/3	900	0.8079291	0.81063527	0.81022936	0.7213114502014206	0.7155198513445239	0.7055736009859513	0.6984791	0.7166124	0.73065215	0.745687	0.7144307	0.68215954	195.778196	HTU_reduceMAX_mapGRU_pl
	0.82555556	0.8277778	0.82666665	0.7441607523241976	0.7415230963129301	0.7343927427200443	0.72794896	0.7419355	0.7505801	0.76111114	0.7411111	0.7188889	2,3	RECNN	ENTAILMENT/SICK/EDGES/RECNN	a_avfF_bs100_dF_bPOS-NIFW-PAR_clp5.0_cmTREE_cntxt0_dfidx2-3_dtF_ec_fc1000_kp0.9_kpb1.0_kpn1.0_leaffc0_lr0.001_lc-1_dpth20_mtMULTICLASS_n10000_ns20_nfvF_rootfc0_sm_sl50_st150_tkENTJ_dataCORENLPNONERRECEMBEDGESMC2_teHTUREDUCEMAXMAPGRUPL_ccF_tfidfF_vvrF_vvzF_spRECNN	a_avfF_bs100_dF_bPOS-NIFW-PAR_clp5.0_cmTREE_cntxt0_dfidx2-3_dtF_ec_fc1000_kp0.9_kpb1.0_kpn1.0_leaffc0_lr0.001_lc-1_dpth20_mtMULTICLASS_n10000_ns20_nfvF_rootfc0_sm_sl50_st150_tkENTJ_dataCORENLPNONERRECEMBEDGESMC2_teHTUREDUCEMAXMAPGRUPL_ccF_tfidfF_vvrF_vvzF/4	1800	0.8183479	0.821257	0.8199039	0.7336574073591429	0.7316676912249517	0.7236295529670752	0.717501	0.7322627	0.7407014	0.75055814	0.7310737	0.70732695	288.966719	HTU_reduceMAX_mapGRU_pl
	0.7925926	0.7962963	0.7937037	0.700214146267914	0.6937639275384607	0.6778484398902357	0.67561984	0.6953125	0.70687574	0.7266667	0.69222224	0.6511111	4,5	RECNN	ENTAILMENT/SICK/EDGES/RECNN	a_avfF_bs100_dF_bPOS-NIFW-PAR_clp5.0_cmTREE_cntxt0_dfidx4-5_dtF_ec_fc1000_kp0.9_kpb1.0_kpn1.0_leaffc0_lr0.001_lc-1_dpth20_mtMULTICLASS_n10000_ns20_nfvF_rootfc0_sm_sl50_st150_tkENTJ_dataCORENLPNONERRECEMBEDGESMC2_teHTUREDUCEMAXMAPGRUPL_ccF_tfidfF_vvrF_vvzF_spRECNN	a_avfF_bs100_dF_bPOS-NIFW-PAR_clp5.0_cmTREE_cntxt0_dfidx4-5_dtF_ec_fc1000_kp0.9_kpb1.0_kpn1.0_leaffc0_lr0.001_lc-1_dpth20_mtMULTICLASS_n10000_ns20_nfvF_rootfc0_sm_sl50_st150_tkENTJ_dataCORENLPNONERRECEMBEDGESMC2_teHTUREDUCEMAXMAPGRUPL_ccF_tfidfF_vvrF_vvzF/0	900	0.80224615	0.808741	0.8040728	0.7140201627209891	0.7129074904789539	0.694900958026333	0.68927085	0.7134146	0.7224535	0.7406129	0.71240103	0.66937286	157.905808	HTU_reduceMAX_mapGRU_pl
	0.8137037	0.8148148	0.8148148	0.7267788887133604	0.7222222089767456	0.7162315528602953	0.7109458	0.7222222	0.7320186	0.74333334	0.7222222	0.70111114	4,5	RECNN	ENTAILMENT/SICK/EDGES/RECNN	a_avfF_bs100_dF_bPOS-NIFW-PAR_clp5.0_cmTREE_cntxt0_dfidx4-5_dtF_ec_fc1000_kp0.9_kpb1.0_kpn1.0_leaffc0_lr0.001_lc-1_dpth20_mtMULTICLASS_n10000_ns20_nfvF_rootfc0_sm_sl50_st150_tkENTJ_dataCORENLPNONERRECEMBEDGESMC2_teHTUREDUCEMAXMAPGRUPL_ccF_tfidfF_vvrF_vvzF_spRECNN	a_avfF_bs100_dF_bPOS-NIFW-PAR_clp5.0_cmTREE_cntxt0_dfidx4-5_dtF_ec_fc1000_kp0.9_kpb1.0_kpn1.0_leaffc0_lr0.001_lc-1_dpth20_mtMULTICLASS_n10000_ns20_nfvF_rootfc0_sm_sl50_st150_tkENTJ_dataCORENLPNONERRECEMBEDGESMC2_teHTUREDUCEMAXMAPGRUPL_ccF_tfidfF_vvrF_vvzF/1	1656	0.8174007	0.81733304	0.8189568	0.7330629851322226	0.7258883113676721	0.7215400968219458	0.71489197	0.72618324	0.7403374	0.7521818	0.7255937	0.70367366	249.5092	HTU_reduceMAX_mapGRU_pl
	0.8111111	0.8174074	0.8155556	0.7237270317844637	0.7256538313382939	0.7164009206590846	0.7061311	0.7268673	0.7348131	0.74222225	0.72444445	0.6988889	4,5	RECNN	ENTAILMENT/SICK/EDGES/RECNN	a_avfF_bs100_dF_bPOS-NIFW-PAR_clp5.0_cmTREE_cntxt0_dfidx4-5_dtF_ec_fc1000_kp0.9_kpb1.0_kpn1.0_leaffc0_lr0.001_lc-1_dpth20_mtMULTICLASS_n10000_ns20_nfvF_rootfc0_sm_sl50_st150_tkENTJ_dataCORENLPNONERRECEMBEDGESMC2_teHTUREDUCEMAXMAPGRUPL_ccF_tfidfF_vvrF_vvzF_spRECNN	a_avfF_bs100_dF_bPOS-NIFW-PAR_clp5.0_cmTREE_cntxt0_dfidx4-5_dtF_ec_fc1000_kp0.9_kpb1.0_kpn1.0_leaffc0_lr0.001_lc-1_dpth20_mtMULTICLASS_n10000_ns20_nfvF_rootfc0_sm_sl50_st150_tkENTJ_dataCORENLPNONERRECEMBEDGESMC2_teHTUREDUCEMAXMAPGRUPL_ccF_tfidfF_vvrF_vvzF/2	1368	0.8211217	0.8224748	0.8226101	0.7373857617911518	0.7336040717600805	0.7282338448963173	0.7220385	0.7339021	0.744122	0.7533996	0.7333063	0.71300995	211.042506	HTU_reduceMAX_mapGRU_pl
	0.81185186	0.8151852	0.81333333	0.7257019843892986	0.7226236614035497	0.7113402215919339	0.7058824	0.72302556	0.7340425	0.74666667	0.7222222	0.69	4,5	RECNN	ENTAILMENT/SICK/EDGES/RECNN	a_avfF_bs100_dF_bPOS-NIFW-PAR_clp5.0_cmTREE_cntxt0_dfidx4-5_dtF_ec_fc1000_kp0.9_kpb1.0_kpn1.0_leaffc0_lr0.001_lc-1_dpth20_mtMULTICLASS_n10000_ns20_nfvF_rootfc0_sm_sl50_st150_tkENTJ_dataCORENLPNONERRECEMBEDGESMC2_teHTUREDUCEMAXMAPGRUPL_ccF_tfidfF_vvrF_vvzF_spRECNN	a_avfF_bs100_dF_bPOS-NIFW-PAR_clp5.0_cmTREE_cntxt0_dfidx4-5_dtF_ec_fc1000_kp0.9_kpb1.0_kpn1.0_leaffc0_lr0.001_lc-1_dpth20_mtMULTICLASS_n10000_ns20_nfvF_rootfc0_sm_sl50_st150_tkENTJ_dataCORENLPNONERRECEMBEDGESMC2_teHTUREDUCEMAXMAPGRUPL_ccF_tfidfF_vvrF_vvzF/3	1188	0.8081997	0.8107029	0.8091469	0.7196123555666596	0.7158237142701606	0.7058701178739958	0.7017747	0.71640575	0.72577184	0.7383804	0.71524256	0.6870307	191.03374	HTU_reduceMAX_mapGRU_pl
	0.7907407	0.8025926	0.79407406	0.7142134611974771	0.7010656393203208	0.6529338486100398	0.6555246	0.7078143	0.74501425	0.78444445	0.6944444	0.58111113	4,5	RECNN	ENTAILMENT/SICK/EDGES/RECNN	a_avfF_bs100_dF_bPOS-NIFW-PAR_clp5.0_cmTREE_cntxt0_dfidx4-5_dtF_ec_fc1000_kp0.9_kpb1.0_kpn1.0_leaffc0_lr0.001_lc-1_dpth20_mtMULTICLASS_n10000_ns20_nfvF_rootfc0_sm_sl50_st150_tkENTJ_dataCORENLPNONERRECEMBEDGESMC2_teHTUREDUCEMAXMAPGRUPL_ccF_tfidfF_vvrF_vvzF_spRECNN	a_avfF_bs100_dF_bPOS-NIFW-PAR_clp5.0_cmTREE_cntxt0_dfidx4-5_dtF_ec_fc1000_kp0.9_kpb1.0_kpn1.0_leaffc0_lr0.001_lc-1_dpth20_mtMULTICLASS_n10000_ns20_nfvF_rootfc0_sm_sl50_st150_tkENTJ_dataCORENLPNONERRECEMBEDGESMC2_teHTUREDUCEMAXMAPGRUPL_ccF_tfidfF_vvrF_vvzF/4	324	0.7922333	0.79311275	0.79480416	0.7134993815260122	0.6871930955533546	0.6592517702732206	0.660221	0.6927202	0.73829895	0.7761315	0.6817536	0.5954942	98.465243	HTU_reduceMAX_mapGRU_pl
	0.7888889	0.8014815	0.79037035	0.6968085000071388	0.7018909710776642	0.6716937033633313	0.6683673	0.7026726	0.7026699	0.7277778	0.70111114	0.6433333	8,9	RECNN	ENTAILMENT/SICK/EDGES/RECNN	a_avfF_bs100_dF_bPOS-NIFW-PAR_clp5.0_cmTREE_cntxt0_dfidx8-9_dtF_ec_fc1000_kp0.9_kpb1.0_kpn1.0_leaffc0_lr0.001_lc-1_dpth20_mtMULTICLASS_n10000_ns20_nfvF_rootfc0_sm_sl50_st150_tkENTJ_dataCORENLPNONERRECEMBEDGESMC2_teHTUREDUCEMAXMAPGRUPL_ccF_tfidfF_vvrF_vvzF_spRECNN	a_avfF_bs100_dF_bPOS-NIFW-PAR_clp5.0_cmTREE_cntxt0_dfidx8-9_dtF_ec_fc1000_kp0.9_kpb1.0_kpn1.0_leaffc0_lr0.001_lc-1_dpth20_mtMULTICLASS_n10000_ns20_nfvF_rootfc0_sm_sl50_st150_tkENTJ_dataCORENLPNONERRECEMBEDGESMC2_teHTUREDUCEMAXMAPGRUPL_ccF_tfidfF_vvrF_vvzF/0	828	0.8015019	0.802855	0.8025844	0.7130281548536471	0.7040422679034636	0.6927127510778985	0.6881254	0.70461476	0.7198512	0.7398011	0.70347065	0.66754615	150.869783	HTU_reduceMAX_mapGRU_pl
	0.8144444	0.8144444	0.8137037	0.7281606316132012	0.7215119159214797	0.7143668424577045	0.7115589	0.7219132	0.7305459	0.7455556	0.7211111	0.6988889	8,9	RECNN	ENTAILMENT/SICK/EDGES/RECNN	a_avfF_bs100_dF_bPOS-NIFW-PAR_clp5.0_cmTREE_cntxt0_dfidx8-9_dtF_ec_fc1000_kp0.9_kpb1.0_kpn1.0_leaffc0_lr0.001_lc-1_dpth20_mtMULTICLASS_n10000_ns20_nfvF_rootfc0_sm_sl50_st150_tkENTJ_dataCORENLPNONERRECEMBEDGESMC2_teHTUREDUCEMAXMAPGRUPL_ccF_tfidfF_vvrF_vvzF_spRECNN	a_avfF_bs100_dF_bPOS-NIFW-PAR_clp5.0_cmTREE_cntxt0_dfidx8-9_dtF_ec_fc1000_kp0.9_kpb1.0_kpn1.0_leaffc0_lr0.001_lc-1_dpth20_mtMULTICLASS_n10000_ns20_nfvF_rootfc0_sm_sl50_st150_tkENTJ_dataCORENLPNONERRECEMBEDGESMC2_teHTUREDUCEMAXMAPGRUPL_ccF_tfidfF_vvrF_vvzF/1	936	0.81036466	0.81185305	0.81212366	0.7239239513904847	0.7174642066207214	0.709609916913328	0.7032147	0.7182669	0.7318809	0.74589	0.7166633	0.68865436	162.455109	HTU_reduceMAX_mapGRU_pl
	0.81185186	0.8148148	0.81259257	0.7262930750457066	0.7219132193220162	0.7095292873715857	0.7050209	0.72271717	0.73396677	0.7488889	0.7211111	0.68666667	8,9	RECNN	ENTAILMENT/SICK/EDGES/RECNN	a_avfF_bs100_dF_bPOS-NIFW-PAR_clp5.0_cmTREE_cntxt0_dfidx8-9_dtF_ec_fc1000_kp0.9_kpb1.0_kpn1.0_leaffc0_lr0.001_lc-1_dpth20_mtMULTICLASS_n10000_ns20_nfvF_rootfc0_sm_sl50_st150_tkENTJ_dataCORENLPNONERRECEMBEDGESMC2_teHTUREDUCEMAXMAPGRUPL_ccF_tfidfF_vvrF_vvzF_spRECNN	a_avfF_bs100_dF_bPOS-NIFW-PAR_clp5.0_cmTREE_cntxt0_dfidx8-9_dtF_ec_fc1000_kp0.9_kpb1.0_kpn1.0_leaffc0_lr0.001_lc-1_dpth20_mtMULTICLASS_n10000_ns20_nfvF_rootfc0_sm_sl50_st150_tkENTJ_dataCORENLPNONERRECEMBEDGESMC2_teHTUREDUCEMAXMAPGRUPL_ccF_tfidfF_vvrF_vvzF/2	684	0.81516814	0.8172654	0.81692713	0.731788767299643	0.7258146328268285	0.7158159981346104	0.70868987	0.7260357	0.74167573	0.7564441	0.7255937	0.6916988	136.392985	HTU_reduceMAX_mapGRU_pl
	0.80814815	0.8162963	0.81185186	0.7215053897494454	0.7244444489479065	0.7080459753483282	0.69895834	0.72444445	0.73333335	0.7455556	0.72444445	0.6844444	8,9	RECNN	ENTAILMENT/SICK/EDGES/RECNN	a_avfF_bs100_dF_bPOS-NIFW-PAR_clp5.0_cmTREE_cntxt0_dfidx8-9_dtF_ec_fc1000_kp0.9_kpb1.0_kpn1.0_leaffc0_lr0.001_lc-1_dpth20_mtMULTICLASS_n10000_ns20_nfvF_rootfc0_sm_sl50_st150_tkENTJ_dataCORENLPNONERRECEMBEDGESMC2_teHTUREDUCEMAXMAPGRUPL_ccF_tfidfF_vvrF_vvzF_spRECNN	a_avfF_bs100_dF_bPOS-NIFW-PAR_clp5.0_cmTREE_cntxt0_dfidx8-9_dtF_ec_fc1000_kp0.9_kpb1.0_kpn1.0_leaffc0_lr0.001_lc-1_dpth20_mtMULTICLASS_n10000_ns20_nfvF_rootfc0_sm_sl50_st150_tkENTJ_dataCORENLPNONERRECEMBEDGESMC2_teHTUREDUCEMAXMAPGRUPL_ccF_tfidfF_vvrF_vvzF/3	864	0.8090116	0.80921453	0.810297	0.7225007541910025	0.7134145957644615	0.706018040872593	0.70053375	0.7144311	0.73021036	0.74589	0.71240103	0.6833773	155.612056	HTU_reduceMAX_mapGRU_pl
	0.81074077	0.8155556	0.81296295	0.7260054071730871	0.7227171573173388	0.7092688576116271	0.7015544	0.72433037	0.7359618	0.75222224	0.7211111	0.6844444	8,9	RECNN	ENTAILMENT/SICK/EDGES/RECNN	a_avfF_bs100_dF_bPOS-NIFW-PAR_clp5.0_cmTREE_cntxt0_dfidx8-9_dtF_ec_fc1000_kp0.9_kpb1.0_kpn1.0_leaffc0_lr0.001_lc-1_dpth20_mtMULTICLASS_n10000_ns20_nfvF_rootfc0_sm_sl50_st150_tkENTJ_dataCORENLPNONERRECEMBEDGESMC2_teHTUREDUCEMAXMAPGRUPL_ccF_tfidfF_vvrF_vvzF_spRECNN	a_avfF_bs100_dF_bPOS-NIFW-PAR_clp5.0_cmTREE_cntxt0_dfidx8-9_dtF_ec_fc1000_kp0.9_kpb1.0_kpn1.0_leaffc0_lr0.001_lc-1_dpth20_mtMULTICLASS_n10000_ns20_nfvF_rootfc0_sm_sl50_st150_tkENTJ_dataCORENLPNONERRECEMBEDGESMC2_teHTUREDUCEMAXMAPGRUPL_ccF_tfidfF_vvrF_vvzF/4	684	0.81408566	0.8172654	0.8164536	0.7311680129561662	0.7255360339966173	0.7140297302283785	0.7057601	0.72649574	0.74276316	0.7584737	0.72457886	0.6874366	138.594567	HTU_reduceMAX_mapGRU_pl
	0.8340741	0.8377778	0.8340741	0.7554585202837633	0.7563960133819807	0.746606364000201	0.7424893	0.7572383	0.76036865	0.7688889	0.75555557	0.73333335	0,1	RECNN	ENTAILMENT/SICK/EDGES/RECNN	a_avfF_bs100_dF_bPOS-NIFW-PAR_clp5.0_cmTREE_cntxt0_dfidx0-1_dtF_ec_fc1000_kp0.9_kpb1.0_kpn1.0_leaffc0_lr0.001_lc-1_dpth20_mtMULTICLASS_n10000_ns20_nfvF_rootfc0_sm_sl50_st150_tkENTJ_dataCORENLPNONERRECEMBEDGESMC2_teHTUREDUCEMAXMAPGRUPL_ccF_tfidfF_vvrF_vvzF_spRECNN	a_avfF_bs100_dF_bPOS-NIFW-PAR_clp5.0_cmTREE_cntxt0_dfidx0-1_dtF_ec_fc1000_kp0.9_kpb1.0_kpn1.0_leaffc0_lr0.001_lc-1_dpth20_mtMULTICLASS_n10000_ns20_nfvF_rootfc0_sm_sl50_st150_tkENTJ_dataCORENLPNONERRECEMBEDGESMC2_teHTUREDUCEMAXMAPGRUPL_ccF_tfidfF_vvrF_vvzF/0	1692	0.8127326	0.81320614	0.81381506	0.7247415010720815	0.7197807357092287	0.7151728321488814	0.7104699	0.7198538	0.7296727	0.73959816	0.7197077	0.7012381	249.407839	HTU_reduceMAX_mapGRU_pl
	0.82148147	0.8240741	0.82296294	0.7366120146346725	0.7359643688693873	0.7296379516003236	0.7247312	0.7363737	0.74308753	0.7488889	0.7355555	0.71666664	0,1	RECNN	ENTAILMENT/SICK/EDGES/RECNN	a_avfF_bs100_dF_bPOS-NIFW-PAR_clp5.0_cmTREE_cntxt0_dfidx0-1_dtF_ec_fc1000_kp0.9_kpb1.0_kpn1.0_leaffc0_lr0.001_lc-1_dpth20_mtMULTICLASS_n10000_ns20_nfvF_rootfc0_sm_sl50_st150_tkENTJ_dataCORENLPNONERRECEMBEDGESMC2_teHTUREDUCEMAXMAPGRUPL_ccF_tfidfF_vvrF_vvzF_spRECNN	a_avfF_bs100_dF_bPOS-NIFW-PAR_clp5.0_cmTREE_cntxt0_dfidx0-1_dtF_ec_fc1000_kp0.9_kpb1.0_kpn1.0_leaffc0_lr0.001_lc-1_dpth20_mtMULTICLASS_n10000_ns20_nfvF_rootfc0_sm_sl50_st150_tkENTJ_dataCORENLPNONERRECEMBEDGESMC2_teHTUREDUCEMAXMAPGRUPL_ccF_tfidfF_vvrF_vvzF/1	1296	0.8130032	0.8127326	0.8142886	0.7270393066979176	0.7189276530115761	0.7139730902029578	0.70802075	0.71936595	0.73361886	0.74710774	0.71848994	0.69535214	205.030079	HTU_reduceMAX_mapGRU_pl
	0.82555556	0.8277778	0.8292593	0.7463650807636917	0.7415230963129301	0.7352096469554665	0.7241379	0.7419355	0.7609988	0.77	0.7411111	0.7111111	0,1	RECNN	ENTAILMENT/SICK/EDGES/RECNN	a_avfF_bs100_dF_bPOS-NIFW-PAR_clp5.0_cmTREE_cntxt0_dfidx0-1_dtF_ec_fc1000_kp0.9_kpb1.0_kpn1.0_leaffc0_lr0.001_lc-1_dpth20_mtMULTICLASS_n10000_ns20_nfvF_rootfc0_sm_sl50_st150_tkENTJ_dataCORENLPNONERRECEMBEDGESMC2_teHTUREDUCEMAXMAPGRUPL_ccF_tfidfF_vvrF_vvzF_spRECNN	a_avfF_bs100_dF_bPOS-NIFW-PAR_clp5.0_cmTREE_cntxt0_dfidx0-1_dtF_ec_fc1000_kp0.9_kpb1.0_kpn1.0_leaffc0_lr0.001_lc-1_dpth20_mtMULTICLASS_n10000_ns20_nfvF_rootfc0_sm_sl50_st150_tkENTJ_dataCORENLPNONERRECEMBEDGESMC2_teHTUREDUCEMAXMAPGRUPL_ccF_tfidfF_vvrF_vvzF/2	864	0.8156417	0.8182802	0.81719774	0.7314477215424321	0.7270880261031305	0.7173048330517731	0.71091956	0.7279756	0.7402289	0.75319666	0.72620255	0.69575804	161.713755	HTU_reduceMAX_mapGRU_pl
